SPECIES,LATITUDE,LONGITUDE
KANGAROO,-35.39263932,149.1075956
KANGAROO,-35.25157178,149.1526256
KANGAROO,-35.46130357,149.1029279
KANGAROO,-35.44198295,149.0863441
KANGAROO,-35.26041583,149.1057148
KANGAROO,-35.25109272,149.0786766
KANGAROO,-35.26350843,149.0740134
KANGAROO,-35.27895086,149.1461583
KANGAROO,-35.26322061,149.1416915
KANGAROO,-35.3781629,149.0935164
KANGAROO,-35.1763708,149.1463062
KANGAROO,-35.30559222,149.0143031
KANGAROO,-35.31332668,149.0262752
KANGAROO,-35.346316,149.1188097
KANGAROO,-35.3357853,149.1211484
KANGAROO,-35.2056491,149.2011724
KANGAROO,-35.20628638,149.1974145
KANGAROO,-35.27360378,149.142955
KANGAROO,-35.28777723,149.1671766
KANGAROO,-35.38253562,149.0399513
KANGAROO,-35.34691528,149.1082182
KANGAROO,-35.1892128,149.0471708
KANGAROO,-35.275047,149.0759509
KANGAROO,-35.27427225,149.075803
KANGAROO,-35.31143265,149.1212584
KANGAROO,-35.45206627,149.1293289
KANGAROO,-35.21711267,149.1830497
KANGAROO,-35.21245347,149.1893754
KANGAROO,-35.23179515,149.12255
KANGAROO,-35.21817622,149.1953082
KANGAROO,-35.24741352,149.1894272
KANGAROO,-35.34902462,149.1051229
0,-35.26876083,149.1126015
KANGAROO,-35.38800123,149.1001395
KANGAROO,-35.36612098,149.1127646
KANGAROO,-35.36143606,149.0924342
0,-35.37378918,149.0942442
KANGAROO,-35.471622,149.0969904
KANGAROO,-35.44464312,149.1039042
KANGAROO,-35.25061727,149.1884032
KANGAROO,-35.25237121,149.1589522
KANGAROO,-35.25968326,149.1520948
WALLAROO,-35.29363082,148.9943776
WALLAROO,-35.36874135,149.1116772
KANGAROO,-35.53373795,149.1400425
KANGAROO,-35.2780232,149.1449189
KANGAROO,-35.37403999,149.0590279
KANGAROO,-35.20592677,149.1965864
KANGAROO,-35.38851392,149.1008382
KANGAROO,-35.3964633,149.1042022
KANGAROO,-35.33031395,149.3491409
KANGAROO,-35.36413437,149.0656911
KANGAROO,-35.40526925,149.0646386
KANGAROO,-35.40934025,149.1231083
KANGAROO,-35.35471245,149.100709
KANGAROO,-35.3174661,149.068607
KANGAROO,-35.44336428,149.096374
KANGAROO,-35.20568332,149.1986431
KANGAROO,-35.33028922,149.1289437
KANGAROO,-35.2689837,149.1394556
KANGAROO,-35.31120192,149.0319738
KANGAROO,-35.45905053,149.1008418
KANGAROO,-35.38925095,149.1366811
KANGAROO,-35.32807221,149.0954367
KANGAROO,-35.21450087,149.1885481
KANGAROO,-35.38132378,149.0786569
WALLABY,-35.35806693,149.108541
KANGAROO,-35.21486917,149.1861367
KANGAROO,-35.21490805,149.1861878
KANGAROO,-35.44679503,149.0927117
KANGAROO,-35.44334097,149.0985409
KANGAROO,-35.4297111,149.0861872
KANGAROO,-35.44328118,149.0970155
KANGAROO,-35.59206117,149.1417784
KANGAROO,-35.2244247,149.166906
KANGAROO,-35.45674293,149.0958648
WALLAROO,-35.44528935,149.1121118
WALLAROO,-35.422982,149.1420827
KANGAROO,-35.29632618,149.1263989
KANGAROO,-35.39267622,149.0463738
KANGAROO,-35.50756789,149.0652278
KANGAROO,-35.44471081,149.093678
KANGAROO,-35.31938403,149.0536913
KANGAROO,-35.38201893,149.0942952
KANGAROO,-35.35051413,149.1033851
KANGAROO,-35.40497198,149.0648042
KANGAROO,-35.21764333,149.0953952
KANGAROO,-35.22103763,149.1770534
KANGAROO,-35.2688549,149.148063
WALLABY,-35.21508785,149.1857242
KANGAROO,-35.21766208,149.1951835
KANGAROO,-35.27984168,149.0857679
KANGAROO,-35.38837838,149.0882194
KANGAROO,-35.39848528,149.1529329
KANGAROO,-35.34463966,149.1343141
KANGAROO,-35.38625003,149.0972053
KANGAROO,-35.30907358,149.0310533
KANGAROO,-35.37166298,149.0888928
KANGAROO,-35.37953164,149.1345496
KANGAROO,-35.37540314,149.1097599
WALLAROO,-35.3770997,149.0700959
KANGAROO,-35.32107692,149.1163922
KANGAROO,-35.38163196,149.0942175
KANGAROO,-35.2599231,149.1340157
KANGAROO,-35.3763103,149.1116517
KANGAROO,-35.38434845,149.1691958
KANGAROO,-35.39927248,149.1517972
KANGAROO,-35.39876487,149.152464
KANGAROO,-35.44362402,149.0999947
KANGAROO,-35.44330592,149.0960897
KANGAROO,-35.4432529,149.0978674
KANGAROO,-35.33203722,149.1224186
KANGAROO,-35.33191292,149.1224067
KANGAROO,-35.3167362,149.1310398
KANGAROO,-35.36113998,149.089935
KANGAROO,-35.30199058,149.1546211
KANGAROO,-35.30204682,149.1545955
KANGAROO,-35.31257797,149.1058885
KANGAROO,-35.29362855,149.1716389
KANGAROO,-35.2749276,149.1428216
KANGAROO,-35.21751588,149.1948715
KANGAROO,-35.21776093,149.1950017
KANGAROO,-35.20648068,149.1959542
KANGAROO,-35.22311458,149.1696545
KANGAROO,-35.3928718,149.0437011
KANGAROO,-35.2433819,149.1125212
KANGAROO,-35.38891503,149.1234872
0,-35.30948317,149.1176737
KANGAROO,-35.34068894,149.1625726
KANGAROO,-35.44400242,149.1044627
KANGAROO,-35.1665214,149.0965058
RED NECKED WALLABY,-35.253837,149.1109328
KANGAROO,-35.28072486,149.0869845
KANGAROO,-35.34269669,149.1549839
KANGAROO,-35.28010389,149.0860179
KANGAROO,-35.3820091,149.0943153
KANGAROO,-35.38202473,149.094309
KANGAROO,-35.38201595,149.094317
KANGAROO,-35.3820027,149.0943449
KANGAROO,-35.21620948,149.1933785
KANGAROO,-35.21564327,149.1922134
KANGAROO,-35.23073918,149.156824
KANGAROO,-35.35048392,149.1020437
KANGAROO,-35.38643115,149.0916573
KANGAROO,-35.44530253,149.1306697
KANGAROO,-35.2777441,149.0799507
RED NECKED WALLABY,-35.26100755,149.1080194
KANGAROO,-35.2237118,149.1694526
KANGAROO,-35.32124983,149.0633618
KANGAROO,-35.28760516,149.1654935
KANGAROO,-35.50562457,149.1503254
KANGAROO,-35.28806713,149.1674935
KANGAROO,-35.27313828,149.1872415
KANGAROO,-35.2914502,149.181746
KANGAROO,-35.29190838,149.1815244
KANGAROO,-35.295669,149.1791283
KANGAROO,-35.2684468,149.1872183
KANGAROO,-35.4050553,149.1455833
KANGAROO,-35.2215123,149.1752538
KANGAROO,-35.2217813,149.1750449
KANGAROO,-35.22366048,149.1690927
OTHER,-35.28303852,149.1848714
KANGAROO,-35.41044482,149.0624034
KANGAROO,-35.42797123,149.0846135
KANGAROO,-35.3536729,149.1003774
KANGAROO,-35.45810439,149.0975678
RED NECKED WALLABY,-35.25833038,149.0909807
KANGAROO,-35.22165902,149.1955861
KANGAROO,-35.18275686,149.0751001
KANGAROO,-35.3520223,149.1339246
KANGAROO,-35.32857918,149.0916045
KANGAROO,-35.38046028,149.0938896
KANGAROO,-35.44616523,149.0926297
KANGAROO,-35.40929612,149.1245964
KANGAROO,-35.37587613,149.1334901
KANGAROO,-35.39654502,149.1198571
KANGAROO,-35.44330503,149.0959584
KANGAROO,-35.19130142,149.1124854
WALLAROO,-35.42635303,149.1383315
KANGAROO,-35.40897127,149.144563
KANGAROO,-35.42046167,149.0655043
KANGAROO,-35.26626632,149.1963655
KANGAROO,-35.27342365,149.2594752
KANGAROO,-35.33782967,149.1050437
KANGAROO,-35.23463823,149.0783433
KANGAROO,-35.45254193,149.0913642
KANGAROO,-35.32361903,149.0932781
KANGAROO,-35.32619023,149.2387653
KANGAROO,-35.42106132,149.1435206
KANGAROO,-35.31728243,149.0897452
KANGAROO,-35.34566142,149.1161327
KANGAROO,-35.34558449,149.1157321
KANGAROO,-35.32709552,149.0175438
KANGAROO,-35.27513737,149.0756925
KANGAROO,-35.38230302,149.094161
KANGAROO,-35.44401316,149.0975078
KANGAROO,-35.44430948,149.1039616
KANGAROO,-35.2876028,149.1663427
KANGAROO,-35.2908254,149.1698195
KANGAROO,-35.33089012,149.2371291
KANGAROO,-35.29353535,149.1717353
KANGAROO,-35.3943484,149.1583979
KANGAROO,-35.28812698,149.1675076
KANGAROO,-35.33042339,149.0948458
KANGAROO,-35.33890598,149.1105091
KANGAROO,-35.47113383,149.1089056
KANGAROO,-35.40444194,149.1260971
KANGAROO,-35.23130973,149.0829767
KANGAROO,-35.3051462,149.1715221
KANGAROO,-35.22931755,149.1960517
KANGAROO,-35.46141658,149.1033056
KANGAROO,-35.20617603,149.1980314
KANGAROO,-35.17834334,149.1455894
KANGAROO,-35.26496926,149.0790001
KANGAROO,-35.27518767,149.0755167
KANGAROO,-35.27525528,149.0755382
KANGAROO,-35.4562784,149.0959275
KANGAROO,-35.459678,149.0910456
KANGAROO,-35.35098865,149.09225
KANGAROO,-35.33015154,149.2347543
KANGAROO,-35.26947235,149.0454416
KANGAROO,-35.30100078,149.0661948
KANGAROO,-35.4003354,149.1492428
KANGAROO,-35.22110454,149.1957221
KANGAROO,-35.37199107,149.0937389
KANGAROO,-35.39629788,149.0557639
KANGAROO,-35.30980971,149.0617478
KANGAROO,-35.26859272,149.0533239
KANGAROO,-35.41343433,149.1203605
KANGAROO,-35.38404226,149.0836941
KANGAROO,-35.20570645,149.2006682
KANGAROO,-35.38175713,149.0786017
KANGAROO,-35.57955788,149.1359383
KANGAROO,-35.47002791,149.0968391
KANGAROO,-35.39555073,149.1427044
KANGAROO,-35.32083748,149.1929288
WALLAROO,-35.44543157,149.1082102
KANGAROO,-35.23562528,149.0768468
KANGAROO,-35.22195096,149.1208992
KANGAROO,-35.15972451,149.152746
KANGAROO,-35.40953327,149.0654577
KANGAROO,-35.21644363,149.1935934
KANGAROO,-35.35051554,149.1531463
KANGAROO,-35.43197631,149.1288292
KANGAROO,-35.34827865,149.1245715
KANGAROO,-35.26119255,149.030111
KANGAROO,-35.13572342,149.1310581
KANGAROO,-35.37924473,149.0745855
KANGAROO,-35.19138148,149.0627776
KANGAROO,-35.37712958,149.0698683
KANGAROO,-35.1978066,149.1040184
KANGAROO,-35.22947907,149.1644269
KANGAROO,-35.37292502,149.095545
KANGAROO,-35.1778051,149.0724567
KANGAROO,-35.16807767,149.0600037
KANGAROO,-35.27097893,149.0879694
KANGAROO,-35.37167093,149.0990725
KANGAROO,-35.27872265,149.1484364
KANGAROO,-35.47369547,149.0921289
KANGAROO,-35.43465532,149.1258334
KANGAROO,-35.31386547,149.1281235
KANGAROO,-35.32587095,149.0311314
KANGAROO,-35.28824892,149.1674115
KANGAROO,-35.28270735,149.1485383
KANGAROO,-35.27937478,149.0848299
KANGAROO,-35.28437665,149.0865106
KANGAROO,-35.27047253,149.1855988
KANGAROO,-35.29294742,149.1763574
KANGAROO,-35.26820217,149.0748552
KANGAROO,-35.45798832,149.1028612
KANGAROO,-35.41355604,149.1213256
KANGAROO,-35.45926093,149.0912621
KANGAROO,-35.47075113,149.0914353
KANGAROO,-35.44486737,149.1089499
KANGAROO,-35.40831073,149.1443257
KANGAROO,-35.39788477,149.1524444
KANGAROO,-35.19467563,149.1295374
KANGAROO,-35.21629172,149.1934758
KANGAROO,-35.2320098,149.124688
KANGAROO,-35.26121735,149.0306439
KANGAROO,-35.28269415,149.1510604
KANGAROO,-35.28004797,149.1476509
KANGAROO,-35.46207434,149.08455
KANGAROO,-35.44309378,149.0934261
KANGAROO,-35.29076772,149.169663
KANGAROO,-35.37211282,149.0570562
KANGAROO,-35.2770105,149.0782858
KANGAROO,-35.37724506,149.0931723
KANGAROO,-35.38559522,149.0959596
KANGAROO,-35.2716761,149.0755991
KANGAROO,-35.2116584,149.1890619
KANGAROO,-35.32729508,149.0194434
KANGAROO,-35.4042917,149.0625249
KANGAROO,-35.38193813,149.0935758
KANGAROO,-35.28779445,149.1667694
KANGAROO,-35.35454146,149.165209
KANGAROO,-35.39230712,149.1026639
KANGAROO,-35.28558369,149.1668669
KANGAROO,-35.29789382,149.1781466
KANGAROO,-35.25378363,149.1560619
KANGAROO,-35.25078382,149.1545068
KANGAROO,-35.20615677,149.1983075
KANGAROO,-35.32097828,149.2422091
KANGAROO,-35.27704627,149.0868347
KANGAROO,-35.46079548,149.0910353
KANGAROO,-35.46108764,149.0909266
KANGAROO,-35.41108227,149.1151958
KANGAROO,-35.37946957,149.0923196
KANGAROO,-35.38309679,149.0851437
KANGAROO,-35.31322653,149.0821864
KANGAROO,-35.27033815,149.0753583
KANGAROO,-35.40231588,149.0612964
KANGAROO,-35.23602954,149.1665117
KANGAROO,-35.40714498,149.1381606
KANGAROO,-35.34672775,149.1091925
KANGAROO,-35.23835031,149.1663517
KANGAROO,-35.39734698,149.0570615
KANGAROO,-35.2594012,149.0928857
KANGAROO,-35.31143442,149.1216177
KANGAROO,-35.2858675,149.1929494
KANGAROO,-35.38250908,149.07942
KANGAROO,-35.4130782,149.1229158
KANGAROO,-35.2813897,149.1468531
KANGAROO,-35.4075449,149.1381613
KANGAROO,-35.42572382,149.1389489
KANGAROO,-35.25218637,149.0793001
KANGAROO,-35.3992395,149.1507098
KANGAROO,-35.39972191,149.1501996
KANGAROO,-35.31952397,149.1106431
KANGAROO,-35.33724367,149.0709167
KANGAROO,-35.25633428,149.1614364
KANGAROO,-35.41107158,149.1312649
KANGAROO,-35.38788073,149.1001192
KANGAROO,-35.2314466,149.1228988
KANGAROO,-35.36094157,149.0740711
KANGAROO,-35.37608445,149.0564757
KANGAROO,-35.37922143,149.112049
KANGAROO,-35.25492234,149.0924864
KANGAROO,-35.15423125,149.1227411
KANGAROO,-35.22109204,149.1766959
KANGAROO,-35.4032114,149.0643398
KANGAROO,-35.32543672,149.119625
KANGAROO,-35.36338667,149.1058784
KANGAROO,-35.47092783,149.1035873
KANGAROO,-35.46555878,149.1060895
KANGAROO,-35.46556638,149.1060822
KANGAROO,-35.42826055,149.1357314
KANGAROO,-35.3349302,149.0943217
WALLAROO,-35.29661638,148.9223335
KANGAROO,-35.4123937,149.0616187
RED NECKED WALLABY,-35.30268687,148.9411583
KANGAROO,-35.26806875,149.1476953
KANGAROO,-35.24697945,149.1025037
KANGAROO,-35.22748135,149.1565395
KANGAROO,-35.18791285,149.082579
KANGAROO,-35.32044312,149.0614953
KANGAROO,-35.38929426,149.1627854
KANGAROO,-35.42855417,149.0830502
KANGAROO,-35.28912822,149.1759285
WALLAROO,-35.49361758,149.0871089
KANGAROO,-35.25588427,149.1527523
KANGAROO,-35.36331323,149.082417
KANGAROO,-35.34599252,149.1386789
KANGAROO,-35.16647862,149.1411761
KANGAROO,-35.32999718,149.1213515
KANGAROO,-35.18131737,149.1457982
KANGAROO,-35.3305536,149.0357917
KANGAROO,-35.35091785,149.1350864
KANGAROO,-35.3532264,149.145056
KANGAROO,-35.38892757,149.1319876
KANGAROO,-35.16652343,149.1475052
KANGAROO,-35.18157163,149.1470996
KANGAROO,-35.38069358,149.0777582
KANGAROO,-35.37876622,149.0724553
KANGAROO,-35.4342548,149.0881806
KANGAROO,-35.42588183,149.0810038
KANGAROO,-35.43072962,149.1327961
KANGAROO,-35.34637265,149.1099665
KANGAROO,-35.35304082,149.1005874
KANGAROO,-35.3535893,149.100596
KANGAROO,-35.46449275,149.1103027
KANGAROO,-35.26896817,149.0475473
KANGAROO,-35.26378073,149.0327356
KANGAROO,-35.23538818,149.0776991
KANGAROO,-35.19992433,149.1002214
KANGAROO,-35.42654853,149.0661601
KANGAROO,-35.44439617,149.1037352
KANGAROO,-35.44513443,149.1136844
KANGAROO,-35.41279,149.1251768
KANGAROO,-35.20570808,149.1997832
KANGAROO,-35.38616615,149.0976715
KANGAROO,-35.45207098,149.0456498
KANGAROO,-35.40602357,149.0653218
KANGAROO,-35.25044192,149.1898526
KANGAROO,-35.57384528,149.1357532
KANGAROO,-35.17856725,149.1413108
KANGAROO,-35.38330172,149.089176
KANGAROO,-35.38336348,149.0901591
KANGAROO,-35.3730417,149.0659201
KANGAROO,-35.37277765,149.0629422
KANGAROO,-35.33578402,149.0641801
KANGAROO,-35.38337453,149.0804738
KANGAROO,-35.28849158,149.1690677
KANGAROO,-35.27442313,149.0878378
KANGAROO,-35.40528965,149.1260346
KANGAROO,-35.24740713,149.0792149
KANGAROO,-35.27471797,149.0879855
KANGAROO,-35.33911328,149.1297429
WALLAROO,-35.42423272,149.1412035
KANGAROO,-35.39492787,149.1416967
KANGAROO,-35.44991363,149.1214042
KANGAROO,-35.38956935,149.1348455
WALLABY,-35.2789124,149.1562703
KANGAROO,-35.39872463,149.1524065
KANGAROO,-35.38881437,149.130859
KANGAROO,-35.38387827,149.0699307
KANGAROO,-35.32499568,149.0972374
KANGAROO,-35.32500046,149.097803
WALLABY,-35.26810492,149.2627322
KANGAROO,-35.29443877,149.1725587
KANGAROO,-35.42499603,149.0736603
KANGAROO,-35.29139735,149.1699421
KANGAROO,-35.39375727,149.140214
KANGAROO,-35.29369358,149.1718221
KANGAROO,-35.3295896,149.1237927
KANGAROO,-35.33122522,149.1225738
KANGAROO,-35.40645741,149.0615431
KANGAROO,-35.38854607,149.1294741
KANGAROO,-35.32149612,149.1172779
KANGAROO,-35.38533417,149.0955866
KANGAROO,-35.36809215,149.0816611
KANGAROO,-35.25508977,149.1531401
WALLAROO,-35.37843256,149.0713498
KANGAROO,-35.38549811,149.0965232
KANGAROO,-35.41283875,149.0849126
KANGAROO,-35.43812355,149.0916546
KANGAROO,-35.38393693,149.0816365
KANGAROO,-35.38517768,149.0939664
KANGAROO,-35.34137003,149.0764395
KANGAROO,-35.42186747,149.0767181
KANGAROO,-35.38034988,149.0775925
KANGAROO,-35.3041193,149.0792466
KANGAROO,-35.2663699,149.1106005
KANGAROO,-35.47096168,149.0915122
KANGAROO,-35.33138918,148.9731996
KANGAROO,-35.34538515,149.1138865
KANGAROO,-35.35046178,149.1029444
KANGAROO,-35.26200008,149.1459628
KANGAROO,-35.29225913,149.1699979
KANGAROO,-35.38829994,149.1275662
KANGAROO,-35.39472784,149.1567567
KANGAROO,-35.38256055,149.0794167
KANGAROO,-35.33645363,149.1009057
KANGAROO,-35.286204,149.1931564
KANGAROO,-35.38382558,149.0913242
KANGAROO,-35.33554197,149.1225598
KANGAROO,-35.28754237,149.1653842
KANGAROO,-35.31074448,149.0317687
KANGAROO,-35.29333982,149.1712729
KANGAROO,-35.2352481,149.1980806
KANGAROO,-35.35201882,149.0759462
KANGAROO,-35.18635533,149.021433
KANGAROO,-35.40521297,149.0644414
KANGAROO,-35.39885588,149.0672353
KANGAROO,-35.25337077,149.1600074
KANGAROO,-35.27472895,149.0877286
KANGAROO,-35.29907848,149.0683087
KANGAROO,-35.46055979,149.0992236
KANGAROO,-35.4538681,149.0754856
KANGAROO,-35.4441136,149.0808742
KANGAROO,-35.4519118,149.0852807
KANGAROO,-35.50816575,149.1508675
KANGAROO,-35.28250183,149.0879457
KANGAROO,-35.26761594,149.1472305
KANGAROO,-35.39016083,149.1356981
KANGAROO,-35.32430142,149.0591852
KANGAROO,-35.17720507,149.086384
KANGAROO,-35.31320576,149.0922035
KANGAROO,-35.18541002,149.0884198
KANGAROO,-35.37472233,149.0551788
KANGAROO,-35.21715891,149.194624
KANGAROO,-35.26426827,149.1494977
KANGAROO,-35.33804442,149.1024352
KANGAROO,-35.3206038,149.1921502
KANGAROO,-35.25461953,149.1505317
KANGAROO,-35.29277382,149.1709905
KANGAROO,-35.28877257,149.1827607
KANGAROO,-35.28713573,149.1833238
KANGAROO,-35.26228874,149.187168
KANGAROO,-35.53479373,149.1382421
KANGAROO,-35.2639565,149.147093
KANGAROO,-35.2902107,149.1828109
RED NECKED WALLABY,-35.36971084,149.0623969
KANGAROO,-35.37626743,149.1333795
KANGAROO,-35.3468339,149.1193436
KANGAROO,-35.30452882,149.0630412
RED NECKED WALLABY,-35.17633488,149.0641613
KANGAROO,-35.35308038,149.1459324
WALLAROO,-35.38395178,149.0816104
KANGAROO,-35.33563843,149.1219555
KANGAROO,-35.33169957,149.1225009
WALLAROO,-35.3839141,149.0828011
KANGAROO,-35.3487379,149.1230094
KANGAROO,-35.34783685,149.1116637
KANGAROO,-35.34371506,149.1111502
KANGAROO,-35.34767217,149.1075704
KANGAROO,-35.34562529,149.133239
KANGAROO,-35.25790498,149.1480164
KANGAROO,-35.21801183,149.1952943
KANGAROO,-35.21863175,149.1955708
KANGAROO,-35.21929242,149.1958372
KANGAROO,-35.39263897,149.0458399
KANGAROO,-35.39227868,149.0757273
KANGAROO,-35.26450138,149.1374028
KANGAROO,-35.22080008,149.1771117
KANGAROO,-35.23623785,149.1662434
KANGAROO,-35.38387268,149.0837198
KANGAROO,-35.33385987,149.1680817
KANGAROO,-35.28042105,149.1460148
KANGAROO,-35.39375737,149.1404376
KANGAROO,-35.2812094,149.1494125
KANGAROO,-35.26648512,149.1488641
KANGAROO,-35.3934614,149.1034712
KANGAROO,-35.37713963,149.0585747
KANGAROO,-35.27759498,149.1430654
KANGAROO,-35.45314173,149.1194394
KANGAROO,-35.24198975,149.1627551
KANGAROO,-35.44534197,149.093355
KANGAROO,-35.44615697,149.093121
KANGAROO,-35.28144875,149.0873596
WALLAROO,-35.28486613,149.09045
KANGAROO,-35.33431582,149.0278314
KANGAROO,-35.36214235,149.0663882
KANGAROO,-35.2691638,149.1400233
KANGAROO,-35.32812142,149.0948884
KANGAROO,-35.26026603,149.105441
KANGAROO,-35.409075,149.1234815
KANGAROO,-35.21411797,149.18918
KANGAROO,-35.21387028,149.189266
KANGAROO,-35.39775812,149.1053429
KANGAROO,-35.37338792,149.0972335
KANGAROO,-35.25876292,149.1519559
KANGAROO,-35.44534737,149.0936597
KANGAROO,-35.27262495,149.0755901
KANGAROO,-35.27699722,149.0781459
KANGAROO,-35.46517227,149.1069657
KANGAROO,-35.45767203,149.0913298
KANGAROO,-35.20847859,149.1955815
KANGAROO,-35.17765542,149.1457523
KANGAROO,-35.39770488,149.1048711
RED NECKED WALLABY,-35.26780986,149.1100271
KANGAROO,-35.40603725,149.0636931
KANGAROO,-35.25668793,149.1598856
KANGAROO,-35.16451578,149.0607529
KANGAROO,-35.32442225,149.0150172
KANGAROO,-35.34451198,149.1378662
KANGAROO,-35.29084458,149.1817633
KANGAROO,-35.37962836,149.0596068
KANGAROO,-35.31192168,149.1084728
KANGAROO,-35.35343248,149.1002727
KANGAROO,-35.36010867,149.0713242
KANGAROO,-35.22614632,149.1591595
KANGAROO,-35.25280985,149.1500936
KANGAROO,-35.28138792,149.1464957
WALLABY,-35.21648472,149.1159722
KANGAROO,-35.25119567,149.1635249
KANGAROO,-35.3987566,149.152392
KANGAROO,-35.35049248,149.1359088
KANGAROO,-35.1511017,149.1507823
KANGAROO,-35.34546863,149.1129646
KANGAROO,-35.34547925,149.1127815
KANGAROO,-35.37528918,149.0309858
KANGAROO,-35.2937027,149.1729941
KANGAROO,-35.45909778,149.0300824
KANGAROO,-35.21242483,149.1891725
KANGAROO,-35.2921427,149.1702691
KANGAROO,-35.2201226,149.1790568
KANGAROO,-35.44337608,149.0973944
KANGAROO,-35.4473005,149.1142993
KANGAROO,-35.46378718,149.0997964
KANGAROO,-35.24418637,149.0585014
KANGAROO,-35.45928413,149.0958201
KANGAROO,-35.22948613,149.1636138
KANGAROO,-35.21247077,149.1888999
KANGAROO,-35.212953,149.188352
KANGAROO,-35.4111466,149.1165645
KANGAROO,-35.32486966,149.0969414
KANGAROO,-35.27729886,149.0799259
KANGAROO,-35.32680993,149.0900564
KANGAROO,-35.33071202,149.094249
KANGAROO,-35.35541275,149.075336
KANGAROO,-35.38198217,149.0940279
