species,lat,lng
kangaroo,-35.28876974,149.1677865
kangaroo,-35.28829432,149.1675887
kangaroo,-35.28838791,149.167662
kangaroo,-35.38592705,149.0729425
kangaroo,-35.50098972,149.1493592
kangaroo,-35.24718258,149.1346461
wallaby,-35.27814065,149.1633645
kangaroo,-35.18412977,149.0763319
kangaroo,-35.18309484,149.0771428
kangaroo,-35.24545778,149.1665571
kangaroo,-35.27187948,149.1646961
kangaroo,-35.3832644,149.0900156
kangaroo,-35.44374797,148.9593668
kangaroo,-35.3224627,149.0582996
kangaroo,-35.33717638,149.1215888
kangaroo,-35.38477257,149.0947779
kangaroo,-35.3255618,149.0981316
kangaroo,-35.44562788,149.1120877
kangaroo,-35.44489522,149.1169323
kangaroo,-35.41096978,149.1152308
kangaroo,-35.3391044,149.1249374
kangaroo,-35.27842787,149.0804879
kangaroo,-35.27783382,149.0795796
kangaroo,-35.31047783,149.0881168
kangaroo,-35.32977464,149.122801
kangaroo,-35.46201593,149.1083932
kangaroo,-35.58581797,149.138513
kangaroo,-35.19500947,149.0959229
kangaroo,-35.31907227,149.0901039
kangaroo,-35.35068469,149.1045386
kangaroo,-35.39255078,149.1030704
kangaroo,-35.20733097,149.0683224
kangaroo,-35.26002396,149.1367701
wallaby,-35.33848325,149.0528406
kangaroo,-35.31385208,149.0934539
kangaroo,-35.2333205,149.0868292
kangaroo,-35.17866258,149.1450954
kangaroo,-35.33914062,149.1223114
kangaroo,-35.38383423,149.0918681
kangaroo,-35.4039958,149.0644057
kangaroo,-35.26811892,149.0748239
kangaroo,-35.32766799,149.0172567
kangaroo,-35.46295283,149.1104286
wallaroo,-35.22311756,149.0599256
kangaroo,-35.32095162,149.0250144
kangaroo,-35.34833054,149.1231267
wallaby,-35.38062929,149.1791101
kangaroo,-35.4453529,149.113544
other,-35.25903884,149.152026
other,-35.30050392,149.1899099
wombat,-35.447045,149.0665882
wombat,-35.39672413,149.0242833
possum,-35.2566939,149.1518406
kangaroo,-35.31601538,149.1980514
kangaroo,-35.22293632,149.1441011
kangaroo,-35.34488498,149.0469097
kangaroo,-35.25089522,149.1480396
kangaroo,-35.22052435,149.1783944
kangaroo,-35.34596349,149.1173707
kangaroo,-35.32408885,149.1522012
kangaroo,-35.40393056,149.0646162
wallaby,-35.4993142,148.9197421
kangaroo,-35.30261473,149.1158997
kangaroo,-35.21315233,149.1796292
kangaroo,-35.33922333,149.1734158
kangaroo,-35.31095894,149.1129863
kangaroo,-35.3104938,149.1114894
kangaroo,-35.31067515,149.1184268
kangaroo,-35.41337072,149.1447183
kangaroo,-35.39304448,149.1030364
kangaroo,-35.274054,149.0633723
kangaroo,-35.29572168,149.0346211
kangaroo,-35.31631245,149.0356213
kangaroo,-35.15392109,149.1415606
kangaroo,-35.21440572,149.1865629
kangaroo,-35.21523772,149.1854941
kangaroo,-35.39345917,149.106806
kangaroo,-35.24395461,149.1153229
kangaroo,-35.39720875,149.1492919
kangaroo,-35.26936298,149.0660439
kangaroo,-35.39448527,149.1409654
kangaroo,-35.32660465,149.0641267
kangaroo,-35.38676327,149.1219149
kangaroo,-35.38653132,149.1214099
kangaroo,-35.43068961,149.133922
kangaroo,-35.4051018,149.0736849
kangaroo,-35.35683991,149.0699598
wallaby,-35.24924738,149.0901766
kangaroo,-35.24519992,149.1123834
kangaroo,-35.22247157,149.1734563
kangaroo,-35.32779157,149.0266099
kangaroo,-35.24241829,149.0777021
kangaroo,-35.2790502,149.1519578
kangaroo,-35.2149679,149.1137906
kangaroo,-35.1810908,149.1405492
kangaroo,-35.33704549,149.0009632
kangaroo,-35.24833377,149.0722793
kangaroo,-35.31511287,149.1082412
kangaroo,-35.3252468,149.1020037
kangaroo,-35.26014784,149.1528901
kangaroo,-35.36864288,149.0596056
kangaroo,-35.32740427,149.1165077
kangaroo,-35.27623585,149.1134495
kangaroo,-35.31924433,149.1130904
kangaroo,-35.23015773,149.1669332
kangaroo,-35.33401585,149.1224966
wallaroo,-35.25246359,148.9618877
kangaroo,-35.33022221,149.0638917
kangaroo,-35.23469029,149.1661358
kangaroo,-35.25093683,149.1537975
kangaroo,-35.29368077,148.9941028
kangaroo,-35.28651756,149.115743
kangaroo,-35.27377395,149.1952238
kangaroo,-35.44333892,149.097925
kangaroo,-35.22186434,149.0650335
kangaroo,-35.2422998,149.0876244
kangaroo,-35.53440412,149.0791287
kangaroo,-35.44528781,149.0932024
kangaroo,-35.18795075,149.0824132
kangaroo,-35.34616817,149.1194465
kangaroo,-35.35435238,149.071111
wallaroo,-35.34035545,149.0506694
kangaroo,-35.26616913,149.1478196
kangaroo,-35.28291161,149.1506946
kangaroo,-35.28230435,149.1506365
kangaroo,-35.2848883,149.0907743
kangaroo,-35.3888907,149.1311118
kangaroo,-35.28293525,149.1697839
kangaroo,-35.3443662,149.1374841
kangaroo,-35.43319118,149.1144355
kangaroo,-35.44358168,149.1005391
kangaroo,-35.25607552,149.1608543
kangaroo,-35.25204598,149.162243
kangaroo,-35.32734017,149.0639278
kangaroo,-35.26634811,149.0343415
kangaroo,-35.18762686,149.0929808
kangaroo,-35.25498613,149.0747224
kangaroo,-35.4424131,149.0990769
kangaroo,-35.22299353,149.1713256
kangaroo,-35.23262016,149.0854918
kangaroo,-35.37887787,149.093538
kangaroo,-35.40818273,149.063417
kangaroo,-35.33917814,149.243158
kangaroo,-35.44498663,149.0933356
kangaroo,-35.34815107,149.1383266
kangaroo,-35.27677208,149.0783024
kangaroo,-35.27865095,149.1116058
kangaroo,-35.40934765,149.1227957
kangaroo,-35.44104569,149.0868769
kangaroo,-35.43407476,149.087887
kangaroo,-35.21742455,149.1169995
kangaroo,-35.39340496,149.1389748
kangaroo,-35.2708487,149.1510422
kangaroo,-35.45664879,149.0953473
kangaroo,-35.4482093,149.0674719
kangaroo,-35.24058179,149.1043183
kangaroo,-35.16023425,149.1467896
kangaroo,-35.235097,149.12231
kangaroo,-35.46156442,149.1041703
kangaroo,-35.44196468,149.0937481
kangaroo,-35.43995955,149.0883264
kangaroo,-35.25134553,149.1639816
kangaroo,-35.43976662,149.1274539
kangaroo,-35.44575817,149.1116824
kangaroo,-35.44543155,149.1107757
kangaroo,-35.4415495,149.1209776
kangaroo,-35.23169577,149.1251676
kangaroo,-35.34541971,149.1162222
kangaroo,-35.33993773,149.1688835
kangaroo,-35.34593317,149.1106956
kangaroo,-35.34537866,149.1134669
kangaroo,-35.32979799,149.1227251
kangaroo,-35.39837582,149.117726
kangaroo,-35.31694845,149.0632277
kangaroo,-35.33295126,149.1130816
kangaroo,-35.34464902,149.1337453
wallaby,-35.37620627,149.0930161
wallaby,-35.16898291,149.1251847
kangaroo,-35.18231336,149.0777058
kangaroo,-35.42127898,149.1434276
kangaroo,-35.31925604,149.1135293
kangaroo,-35.30340241,149.1738837
kangaroo,-35.4261522,149.1389269
kangaroo,-35.30217206,149.0652118
wallaby,-35.35619199,149.0316076
kangaroo,-35.23106487,149.0809856
kangaroo,-35.17699704,149.0835059
kangaroo,-35.35076466,149.1353547
kangaroo,-35.33707653,149.0009405
kangaroo,-35.32918234,149.1200991
kangaroo,-35.42187358,149.0608579
kangaroo,-35.32834911,149.1101792
kangaroo,-35.22887603,149.1669661
kangaroo,-35.3200114,149.0612527
kangaroo,-35.19474665,149.1036468
kangaroo,-35.35360723,149.0767222
kangaroo,-35.2704221,149.1981521
kangaroo,-35.36422082,149.1275437
kangaroo,-35.31368959,149.1013022
kangaroo,-35.25226014,149.1614058
kangaroo,-35.24962993,149.1642147
kangaroo,-35.26667964,149.0547341
kangaroo,-35.39386125,149.1579214
kangaroo,-35.15816392,149.1537979
kangaroo,-35.33870385,149.1741497
kangaroo,-35.40972548,149.1350556
kangaroo,-35.42141627,149.0978424
kangaroo,-35.35838157,149.0690507
kangaroo,-35.36687641,149.0628661
kangaroo,-35.32060935,149.2124058
kangaroo,-35.34452117,149.1976499
kangaroo,-35.27583268,149.0875711
kangaroo,-35.34526729,149.112699
kangaroo,-35.21882436,149.130535
kangaroo,-35.18001187,149.1085999
kangaroo,-35.25635923,149.0269463
kangaroo,-35.20058409,149.0988753
kangaroo,-35.24305508,149.1010468
kangaroo,-35.42106516,149.0715518
kangaroo,-35.38953469,149.1642171
kangaroo,-35.35521462,149.1649359
kangaroo,-35.34567259,149.1160196
kangaroo,-35.31268848,149.085135
kangaroo,-35.3957404,149.1045708
kangaroo,-35.33956738,149.179714
kangaroo,-35.38977949,149.1331871
kangaroo,-35.26378056,149.0712238
kangaroo,-35.22930277,149.1649455
kangaroo,-35.26972907,149.1402355
kangaroo,-35.24712185,149.152719
kangaroo,-35.34442937,149.1925373
kangaroo,-35.33503602,149.122127
kangaroo,-35.40262729,149.1311699
kangaroo,-35.4114711,149.1150043
kangaroo,-35.34565287,149.1388973
kangaroo,-35.4054053,149.0648098
kangaroo,-35.32138536,149.0639967
kangaroo,-35.21349995,149.1877698
wallaby,-35.3435675,149.1598654
kangaroo,-35.23332325,149.0923542
kangaroo,-35.44556468,149.1307043
kangaroo,-35.35318858,149.1446454
kangaroo,-35.24729163,149.0690218
kangaroo,-35.25052838,149.1079755
kangaroo,-35.16691368,149.137929
kangaroo,-35.19893435,149.1018083
kangaroo,-35.16575138,149.146369
kangaroo,-35.31440207,149.1167725
kangaroo,-35.40580727,149.1408672
kangaroo,-35.34217257,149.1229529
wallaby,-35.38737957,149.1693936
kangaroo,-35.32986004,149.1731971
kangaroo,-35.38290349,149.0797325
kangaroo,-35.30533635,149.0315249
kangaroo,-35.22261139,149.1443145
kangaroo,-35.36584128,149.0637234
kangaroo,-35.35813299,149.0691993
kangaroo,-35.35027698,149.0699771
kangaroo,-35.276771,149.0756944
kangaroo,-35.29067379,148.9143429
kangaroo,-35.44710579,149.0792511
kangaroo,-35.22169245,149.0636851
kangaroo,-35.40519332,149.1440027
kangaroo,-35.4061711,149.1404724
wallaby,-35.30992497,149.1161748
kangaroo,-35.26006207,149.0967
kangaroo,-35.34610872,149.2063721
kangaroo,-35.23906331,149.1674612
kangaroo,-35.23474335,149.1663055
kangaroo,-35.31968525,148.9991357
kangaroo,-35.41412774,149.1282106
kangaroo,-35.44287916,149.0980206
kangaroo,-35.36652614,149.052384
kangaroo,-35.38548958,149.2128369
kangaroo,-35.22409913,149.1003574
kangaroo,-35.40189155,149.1526186
kangaroo,-35.21940747,149.0979627
kangaroo,-35.22113977,149.1296809
kangaroo,-35.44486094,149.1036925
kangaroo,-35.24853971,149.1088476
kangaroo,-35.37897562,149.0741893
kangaroo,-35.37868746,149.0721447
kangaroo,-35.27590975,149.1440432
kangaroo,-35.20150601,149.1325562
kangaroo,-35.34588422,149.1174148
kangaroo,-35.3458988,149.1173746
kangaroo,-35.38400925,149.0937054
kangaroo,-35.26063832,149.2630758
kangaroo,-35.38377802,149.1180032
kangaroo,-35.29525143,149.2551278
kangaroo,-35.28580627,149.1931855
kangaroo,-35.32985754,149.1227577
kangaroo,-35.44511216,149.1116989
kangaroo,-35.44745998,149.1136817
kangaroo,-35.26423178,149.1469777
kangaroo,-35.2792644,149.1457739
kangaroo,-35.24147741,149.1062726
kangaroo,-35.28007,149.1458702
kangaroo,-35.28266488,149.1486266
kangaroo,-35.40400323,149.146225
kangaroo,-35.2600008,149.1187453
kangaroo,-35.29414519,149.0351654
kangaroo,-35.20544168,149.2002069
kangaroo,-35.28449645,149.1607391
kangaroo,-35.42396705,149.0770696
kangaroo,-35.2846549,149.1689313
kangaroo,-35.2813894,149.1507898
kangaroo,-35.24794229,149.1667022
kangaroo,-35.32270578,149.0578478
kangaroo,-35.21973428,149.1961216
kangaroo,-35.34643171,149.1198728
kangaroo,-35.4055943,149.1410079
kangaroo,-35.34542889,149.1143709
kangaroo,-35.16835844,149.0976268
kangaroo,-35.31299093,149.0326316
kangaroo,-35.33281215,149.1223329
kangaroo,-35.28590203,149.1666988
kangaroo,-35.30206196,149.1548581
kangaroo,-35.40495019,149.1447165
kangaroo,-35.28613269,149.1637348
kangaroo,-35.24856654,149.0686059
kangaroo,-35.24344138,149.126837
kangaroo,-35.28047228,149.1463594
kangaroo,-35.3506796,149.135784
kangaroo,-35.32225245,149.0652034
kangaroo,-35.15061808,149.1442551
kangaroo,-35.25615,149.1604627
kangaroo,-35.32240208,149.0635375
kangaroo,-35.45786907,149.09721
kangaroo,-35.3359834,149.0250934
kangaroo,-35.26718774,149.1386939
kangaroo,-35.38705919,149.1216074
kangaroo,-35.22546205,149.1621254
kangaroo,-35.37931712,149.1124799
kangaroo,-35.35594713,149.1009646
kangaroo,-35.2750009,148.9714887
kangaroo,-35.237983,149.1663578
kangaroo,-35.47154553,149.1022428
kangaroo,-35.34999468,149.1254778
kangaroo,-35.30094712,149.0101481
kangaroo,-35.34583619,149.1150901
kangaroo,-35.34751977,149.1265853
kangaroo,-35.26565937,149.033758
kangaroo,-35.2908843,149.1821796
kangaroo,-35.27923417,149.0840338
kangaroo,-35.36469043,149.1277747
kangaroo,-35.32928981,149.081753
kangaroo,-35.33146114,149.0644889
kangaroo,-35.2695548,149.1470655
kangaroo,-35.26934214,149.1469115
kangaroo,-35.1823062,149.127396
kangaroo,-35.34433993,149.1375536
kangaroo,-35.30071105,149.0664313
kangaroo,-35.25115986,149.1544772
kangaroo,-35.31339778,149.0294165
kangaroo,-35.23666131,149.1663961
kangaroo,-35.38577127,149.0976951
kangaroo,-35.27302996,149.1446689
kangaroo,-35.2575134,149.1452729
kangaroo,-35.25802868,149.1460711
kangaroo,-35.27514827,149.0876467
kangaroo,-35.32064812,149.1972958
kangaroo,-35.30168002,149.1559295
kangaroo,-35.32628906,149.2246904
kangaroo,-35.32621519,149.2242203
kangaroo,-35.40300545,149.0648237
kangaroo,-35.17242925,149.0612386
kangaroo,-35.32134451,149.2154917
kangaroo,-35.3522972,149.1039193
wallaroo,-35.26882384,149.116419
kangaroo,-35.34606992,149.1168749
kangaroo,-35.36330761,149.082173
kangaroo,-35.4145091,149.0616804
kangaroo,-35.30815482,149.1188409
kangaroo,-35.377959,149.0626637
kangaroo,-35.40263525,149.107431
kangaroo,-35.17641965,149.0642309
kangaroo,-35.1733593,149.0613754
kangaroo,-35.47559488,149.1023827
kangaroo,-35.20430633,149.0248593
wallaby,-35.26432855,149.1482065
kangaroo,-35.18012738,149.0781533
kangaroo,-35.45657074,149.1175874
kangaroo,-35.30164288,149.1496582
kangaroo,-35.26407639,149.0742462
kangaroo,-35.44529293,149.0935846
kangaroo,-35.44169156,149.097823
kangaroo,-35.3605807,149.1312795
kangaroo,-35.36000681,149.07717
kangaroo,-35.22446108,149.1664497
kangaroo,-35.22996637,149.1668099
kangaroo,-35.3373067,149.1037185
kangaroo,-35.33745534,149.1036641
wallaby,-35.27764448,149.1067988
kangaroo,-35.39386227,149.1040384
kangaroo,-35.24267534,149.1243576
wallaroo,-35.2427375,149.1226441
kangaroo,-35.39955704,149.1511142
kangaroo,-35.17345501,149.0612305
kangaroo,-35.19695829,149.092776
kangaroo,-35.44544991,149.1118584
kangaroo,-35.44326087,149.0993612
kangaroo,-35.4241722,149.0747844
kangaroo,-35.32686395,149.0964414
kangaroo,-35.23214912,149.0843275
kangaroo,-35.34537238,149.1157119
kangaroo,-35.33059645,149.0108821
kangaroo,-35.26556474,149.0557788
kangaroo,-35.33078262,148.9744175
kangaroo,-35.43156058,149.1059143
kangaroo,-35.43377565,149.125991
kangaroo,-35.32915963,149.1732805
kangaroo,-35.46601041,149.1078157
kangaroo,-35.46601041,149.1078157
kangaroo,-35.22310691,149.1709781
kangaroo,-35.21448965,149.1870205
kangaroo,-35.28000535,149.1465089
kangaroo,-35.45958585,149.0912002
kangaroo,-35.22084736,149.1776358
kangaroo,-35.29418712,149.1724404
kangaroo,-35.46530571,149.1061639
kangaroo,-35.28638929,149.1190237
kangaroo,-35.45987348,149.1047904
kangaroo,-35.44360012,149.1004597
kangaroo,-35.26080788,149.107397
kangaroo,-35.29954574,149.1104991
kangaroo,-35.31540106,149.0303268
kangaroo,-35.66321799,149.0041331
kangaroo,-35.65909784,149.0049587
kangaroo,-35.31532997,149.0305284
kangaroo,-35.28454834,149.1688393
kangaroo,-35.24830452,149.1546888
kangaroo,-35.331034,149.1114551
kangaroo,-35.32019019,149.1157596
kangaroo,-35.37905243,149.1109387
kangaroo,-35.32425026,149.0969228
kangaroo,-35.27824877,149.1945342
kangaroo,-35.3824382,149.0794412
kangaroo,-35.27374281,149.0682771
kangaroo,-35.45537206,149.1185495
kangaroo,-35.26683565,149.086522
kangaroo,-35.26864333,149.1349259
kangaroo,-35.34559209,149.1387502
kangaroo,-35.27699457,149.1439658
kangaroo,-35.2224122,149.1443735
kangaroo,-35.25370762,149.1599877
kangaroo,-35.40592829,149.1038178
kangaroo,-35.25513042,149.0874495
kangaroo,-35.27799186,149.0796828
kangaroo,-35.36191606,149.1009666
kangaroo,-35.23079803,149.1965446
kangaroo,-35.23189825,149.1958908
wallaroo,-35.25075228,149.1883806
kangaroo,-35.29092573,149.1821683
kangaroo,-35.20830142,149.0820008
kangaroo,-35.29286468,149.1814517
kangaroo,-35.24653515,149.0562745
kangaroo,-35.28494185,149.0860745
kangaroo,-35.40685947,149.139326
kangaroo,-35.25480359,149.1591535
kangaroo,-35.33423813,149.1055028
kangaroo,-35.34738658,149.0694424
kangaroo,-35.28501224,149.0951986
kangaroo,-35.46668929,149.1052138
kangaroo,-35.32011944,149.1138666
kangaroo,-35.30024943,148.9208208
kangaroo,-35.36986642,149.0820821
kangaroo,-35.2823778,149.1496911
kangaroo,-35.28683491,149.1643536
kangaroo,-35.21453541,149.1869123
kangaroo,-35.21671605,149.1835506
kangaroo,-35.15601986,149.1580892
kangaroo,-35.21331709,149.1814019
kangaroo,-35.15859472,149.1259818
kangaroo,-35.37635044,149.1337579
kangaroo,-35.3507938,149.0987069
kangaroo,-35.40917286,149.1352161
kangaroo,-35.33941452,149.1717612
kangaroo,-35.32309946,149.0566686
kangaroo,-35.37301711,149.0641967
kangaroo,-35.44363308,149.0989572
kangaroo,-35.37539163,149.1694712
kangaroo,-35.37538755,149.1694727
kangaroo,-35.38262663,149.0954719
kangaroo,-35.35558788,149.1071778
kangaroo,-35.3555837,149.1071789
wallaroo,-35.54355894,149.1339204
wallaroo,-35.54278812,149.1345025
kangaroo,-35.50494746,149.1495106
kangaroo,-35.36422467,149.0830781
kangaroo,-35.36688553,149.0511859
kangaroo,-35.32420538,149.120693
kangaroo,-35.19890985,149.1316292
kangaroo,-35.23356532,149.0621122
kangaroo,-35.21957707,149.0221732
kangaroo,-35.3303104,149.0857552
kangaroo,-35.35433553,149.070411
kangaroo,-35.17048288,149.1398999
kangaroo,-35.18917635,149.0222111
kangaroo,-35.40128028,149.1298091
kangaroo,-35.36837023,149.0495079
kangaroo,-35.36526298,149.0926157
kangaroo,-35.35145619,149.1082293
kangaroo,-35.26849312,149.0752053
kangaroo,-35.25841323,149.0276218
kangaroo,-35.1573402,149.1498337
kangaroo,-35.36511864,149.0509179
kangaroo,-35.29041935,149.1694933
kangaroo,-35.29065439,149.169628
kangaroo,-35.44672877,149.0790899
kangaroo,-35.36314449,149.164726
kangaroo,-35.25097195,149.1541006
kangaroo,-35.21976248,149.0560292
kangaroo,-35.16506829,149.1460202
kangaroo,-35.25626343,149.1650989
kangaroo,-35.30843357,149.1197799
kangaroo,-35.25200177,149.1619314
kangaroo,-35.44086401,149.0777538
kangaroo,-35.21894397,149.096869
kangaroo,-35.41625787,149.0630623
kangaroo,-35.23973576,149.1658535
kangaroo,-35.25944013,149.1498052
wallaroo,-35.45755807,149.1025116
kangaroo,-35.32513654,149.1203546
kangaroo,-35.51575558,149.1464401
kangaroo,-35.50317438,149.1488714
kangaroo,-35.4595508,149.0905538
kangaroo,-35.35984815,149.0765658
kangaroo,-35.44551838,149.0933947
kangaroo,-35.42299318,149.0776644
kangaroo,-35.39191721,149.1025048
kangaroo,-35.26962243,149.0446014
kangaroo,-35.27116243,149.0558297
kangaroo,-35.3736471,149.0603433
kangaroo,-35.26865094,149.1465226
kangaroo,-35.32023254,149.2026791
kangaroo,-35.3887515,149.1308885
kangaroo,-35.28077975,149.1460765
kangaroo,-35.37269684,149.1683636
kangaroo,-35.2335614,149.1979823
kangaroo,-35.26923656,149.1402011
kangaroo,-35.27314781,149.0611714
kangaroo,-35.3817137,149.0944152
kangaroo,-35.33153747,149.1222598
kangaroo,-35.27079797,149.0754806
kangaroo,-35.35072171,149.1359197
kangaroo,-35.38306545,149.0392866
kangaroo,-35.3724175,149.1687398
kangaroo,-35.34153416,149.1627565
kangaroo,-35.34435391,149.1391417
kangaroo,-35.37687002,149.113097
kangaroo,-35.30236524,149.1505506
kangaroo,-35.35367417,149.100459
