lat,lng,road,species
-35.18193808,149.14924309999998,HORSE PARK DRIVE,EASTERN GREY KANGAROO
-35.19391209,149.1615858,HORSE PARK DRIVE,EASTERN GREY KANGAROO
-35.34802509,149.1216591,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.55535475,149.0842239,SMITHS ROAD,RED NECKED WALLABY
-35.28115527,149.25992069999998,,EASTERN GREY KANGAROO
-35.2594559,149.0286606,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.38546705,149.0963746,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.26003142,149.09703369999997,BELCONNEN WAY,EASTERN GREY KANGAROO
-35.32523763,149.0266468,,EASTERN GREY KANGAROO
-35.277658100000004,149.194518,,EASTERN GREY KANGAROO
-35.29232516,149.0892879,,EASTERN GREY KANGAROO
-35.18874343,149.1225366,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.44343772,149.0953108,THARWA DRIVE,EASTERN GREY KANGAROO
-35.3244092,149.22120900000002,PIALLIGO AVENUE,EASTERN GREY KANGAROO
-35.35018785,149.10270830000002,DUNOON STREET,EASTERN GREY KANGAROO
-35.21726387,149.1309626,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.2635987,149.19495759999998,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.2549813,149.0925211,GUNGAHLIN DRIVE,RED NECKED WALLABY
-35.41761124,149.0759156,DRAKEFORD DRIVE,EASTERN GREY KANGAROO
-35.32717194,149.1627686,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.25147178,149.1531099,MAJURA AVENUE,EASTERN GREY KANGAROO
-35.28252457,149.13573369999997,,EASTERN GREY KANGAROO
-35.27996395,149.08611269999997,GLENLOCH INTERCHANGE,EASTERN GREY KANGAROO
-35.28083572,149.1498206,TRELOAR CRESCENT,EASTERN GREY KANGAROO
-35.319105,149.06623380000002,COTTER ROAD,EASTERN GREY KANGAROO
-35.36385753,149.06536450000002,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.3761235,149.1333305,MUGGA LANE,EASTERN GREY KANGAROO
-35.4004429,149.14113930000002,,EASTERN GREY KANGAROO
-35.57395025,149.0939814,ANGLE CROSSING ROAD,EASTERN GREY KANGAROO
-35.21990262,149.02389230000003,SOUTHERN CROSS DRIVE,EASTERN GREY KANGAROO
-35.19918972,149.06822319999998,SCATTERGOOD PLACE,OTHER
-35.1953869,149.0654604,CLAREY CRESCENT,EASTERN GREY KANGAROO
-35.23211403,149.1679834,,EASTERN GREY KANGAROO
-35.2423339,149.0816019,,EASTERN GREY KANGAROO
-35.31709773,149.0258427,DAVE MCINNES ROAD,EASTERN GREY KANGAROO
-35.31505212,149.21042580000002,,EASTERN GREY KANGAROO
-35.30774147,149.0760783,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.34087448,149.1832868,TOM PRICE STREET,EASTERN GREY KANGAROO
-35.25223726,148.96012290000002,URIARRA ROAD,EASTERN GREY KANGAROO
-35.24191486,148.98670159999998,URIARRA ROAD,WALLAROO
-35.2986595,149.11249080000002,ALEXANDRINA DRIVE,EASTERN GREY KANGAROO
-35.29903467,149.11157219999998,ALEXANDRINA DRIVE,EASTERN GREY KANGAROO
-35.2335936,149.0207217,DRAKE-BROCKMAN DRIVE,EASTERN GREY KANGAROO
-35.44091375,149.0870991,WOODCOCK DRIVE,EASTERN GREY KANGAROO
-35.20695732,149.10350640000001,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.39071432,149.10206159999998,,EASTERN GREY KANGAROO
-35.4459056,149.11119340000002,,WALLABY
-35.41810472,149.144358,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.34574327,149.1166012,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.2892679,149.1716862,,EASTERN GREY KANGAROO
-35.20883585,149.1731134,HORSE PARK DRIVE,EASTERN GREY KANGAROO
-35.24285002,149.2068665,,EASTERN GREY KANGAROO
-35.21061866,149.1903284,FEDERAL HIGHWAY,WALLAROO
-35.27732467,149.136339,CURRONG STREET NORTH,EASTERN GREY KANGAROO
-35.31658399,149.0634772,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.32222472,149.06393630000002,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.50397861,149.1492875,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.320605799999996,149.115791,MUGGA WAY,EASTERN GREY KANGAROO
-35.27234127,149.0748144,BINDUBI STREET,EASTERN GREY KANGAROO
-35.23836177,149.1647052,,EASTERN GREY KANGAROO
-35.22967312,149.1670947,,EASTERN GREY KANGAROO
-35.19702456,149.088882,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.25220942,149.0821479,BELCONNEN WAY,EASTERN GREY KANGAROO
-35.27701473,149.0780006,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.19887142,149.14990780000002,FLEMINGTON ROAD,EASTERN GREY KANGAROO
-35.46276272,149.11012490000002,TEMPLESTOWE AVENUE,EASTERN GREY KANGAROO
-35.29687858,149.1757948,HOPKINS DRIVE,EASTERN GREY KANGAROO
-35.24795287,149.1425649,,EASTERN GREY KANGAROO
-35.25920057,149.10504790000002,FAIRFAX STREET,EASTERN GREY KANGAROO
-35.25564563,149.1455011,DAVENPORT STREET,EASTERN GREY KANGAROO
-35.234126,149.05405180000002,,EASTERN GREY KANGAROO
-35.24790149,149.1432811,,EASTERN GREY KANGAROO
-35.2868401,149.1652437,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.22039165,149.1956299,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.34295783,149.0975635,YAMBA DRIVE,EASTERN GREY KANGAROO
-35.2025047,149.0620354,KINGSFORD SMITH DRIVE,WALLAROO
-35.22539197,149.00227900000002,,EASTERN GREY KANGAROO
-35.23215123,149.12405869999998,,EASTERN GREY KANGAROO
-35.27465117,149.0759975,,EASTERN GREY KANGAROO
-35.235075,149.16633810000002,ANTILL STREET,EASTERN GREY KANGAROO
-35.19353568,149.1093497,GUNDAROO DRIVE,EASTERN GREY KANGAROO
-35.2697498,149.1133658,BARRY DRIVE,EASTERN GREY KANGAROO
-35.32087368,149.2141363,PIALLIGO AVENUE,EASTERN GREY KANGAROO
-35.3475469,149.1208285,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.29345158,149.1416046,PARKES WAY,WALLABY
-35.23527267,149.05677649999998,SOUTHERN CROSS DRIVE,EASTERN GREY KANGAROO
-35.21081587,149.0198945,OSBURN DRIVE,EASTERN GREY KANGAROO
-35.40853315,149.073713,DRAKEFORD DRIVE,EASTERN GREY KANGAROO
-35.32953173,149.1225259,MUGGA WAY,EASTERN GREY KANGAROO
-35.20111802,149.16628,,EASTERN GREY KANGAROO
-35.25079169,149.15390449999998,MAJURA AVENUE,EASTERN GREY KANGAROO
-35.39131079999999,149.102104,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.18264627,149.0746336,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.26494825,149.0334129,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.31174917,149.1163142,,WALLABY
-35.30813845,149.1193128,STATE CIRCLE,EASTERN GREY KANGAROO
-35.30833726,149.1194137,STATE CIRCLE,EASTERN GREY KANGAROO
-35.35009797,149.036454,,WALLAROO
-35.44559347,149.1130196,THARWA DRIVE,EASTERN GREY KANGAROO
-35.27299539,149.1128302,DICKSON WAY,EASTERN GREY KANGAROO
-35.24823803,149.1607237,,EASTERN GREY KANGAROO
-35.38720913,149.1152851,ERINDALE DRIVE,EASTERN GREY KANGAROO
-35.35075543,149.1356966,MUGGA LANE,EASTERN GREY KANGAROO
-35.31973457,149.14768830000003,WENTWORTH AVENUE,EASTERN GREY KANGAROO
-35.3225667,149.03098590000002,SWALLOWTAIL ROAD,EASTERN GREY KANGAROO
-35.42032718,149.10679299999998,ISABELLA DRIVE,EASTERN GREY KANGAROO
-35.21060633,149.11100480000002,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.37359277,149.1691426,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.44156162,149.09378930000003,DRAKEFORD DRIVE,EASTERN GREY KANGAROO
-35.31259718,149.1055332,ADELAIDE AVENUE,EASTERN GREY KANGAROO
-35.27545647,149.1275571,BARRY DRIVE,
-35.38787797,149.167531,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.27414062,149.06379130000002,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.23160345,149.09901580000002,MARANOA STREET,EASTERN GREY KANGAROO
-35.3258541,149.15444019999998,,EASTERN GREY KANGAROO
-35.40483084,149.1476727,,EASTERN GREY KANGAROO
-35.42476306,149.0789284,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.43017963,149.07412150000002,,EASTERN GREY KANGAROO
-35.39331566,149.10371740000002,,WALLABY
-35.32649622,149.2381143,SUTTON ROAD,EASTERN GREY KANGAROO
-35.32970232,149.3477002,KINGS HIGHWAY,EASTERN GREY KANGAROO
-35.21793353,149.1819639,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.38218153,149.0947104,,EASTERN GREY KANGAROO
-35.27534872,149.12715369999998,,WALLAROO
-35.28417226,149.16023930000003,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.18958965,149.08270159999998,BARTON HIGHWAY,WALLAROO
-35.22526873,149.1959114,LIME KILN ROAD,EASTERN GREY KANGAROO
-35.25352185,149.1616871,DUNN PLACE,EASTERN GREY KANGAROO
-35.16062546,149.11987630000002,,EASTERN GREY KANGAROO
-35.24348853,149.1179335,GINNINDERRA DRIVE,EASTERN GREY KANGAROO
-35.24351643,149.11794980000002,,EASTERN GREY KANGAROO
-35.23826806,149.1112878,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.21178597,149.1908317,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.23122173,149.1201378,ELLENBOROUGH STREET,EASTERN GREY KANGAROO
-35.21279072,149.1789824,HORSE PARK DRIVE,EASTERN GREY KANGAROO
-35.2151365,149.0193574,FLOREY DRIVE,EASTERN GREY KANGAROO
-35.22814943,149.0794773,GINNINDERRA DRIVE,
-35.32215128,149.0578634,COTTER ROAD,EASTERN GREY KANGAROO
-35.39820621,149.11795130000002,BUGDEN AVENUE,EASTERN GREY KANGAROO
-35.221665,149.1478394,MORISSET ROAD,EASTERN GREY KANGAROO
-35.27782693,149.1946357,,EASTERN GREY KANGAROO
-35.241913000000004,149.1706596,,WALLABY
-35.3983234,149.0491002,,EASTERN GREY KANGAROO
-35.27414623,149.0636946,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.50781652,149.0668087,TIDBINBILLA ROAD,EASTERN GREY KANGAROO
-35.39195054,149.1027029,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.29972857,149.1466405,KINGS AVENUE,EASTERN GREY KANGAROO
-35.29355614,149.1609311,NORTHCOTT DRIVE,EASTERN GREY KANGAROO
-35.2967186,149.133704,QUEEN ELIZABETH TERRACE,EASTERN GREY KANGAROO
-35.36565818,149.1276992,MUGGA LANE,EASTERN GREY KANGAROO
-35.2354576,149.1162949,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.24439036,149.15784330000002,HIGINBOTHAM STREET,EASTERN GREY KANGAROO
-35.18341648,149.0771487,CLARRIE HERMES DRIVE,EASTERN GREY KANGAROO
-35.27262152,149.0881896,CASWELL DRIVE,EASTERN GREY KANGAROO
-35.27832393,149.0805889,WILLIAM HOVELL DRIVE,RED NECKED WALLABY
-35.27893238,149.0822178,GLENLOCH INTERCHANGE,EASTERN GREY KANGAROO
-35.27718245,149.15073569999998,,EASTERN GREY KANGAROO
-35.33161625,149.00878659999998,COTTER ROAD,EASTERN GREY KANGAROO
-35.29279242,149.0733591,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.3001395,149.0672092,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.33979002,149.0657767,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.23609825,149.16915319999998,,EASTERN GREY KANGAROO
-35.22620493,149.0363066,KINGSFORD SMITH DRIVE,EASTERN GREY KANGAROO
-35.20627453,149.1977329,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.20639752,149.1972699,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.38332895,149.0887261,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.21092291,149.0844614,OWEN DIXON DRIVE,EASTERN GREY KANGAROO
-35.22596701,149.0266055,,WALLABY
-35.20624485,149.197472,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.34631608,149.0721031,PILLAR PLACE,EASTERN GREY KANGAROO
-35.3733315,149.0668331,SULWOOD DRIVE,WALLAROO
-35.22013473,149.11944440000002,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.21298617,149.1824415,HORSE PARK DRIVE,RED NECKED WALLABY
-35.37150382,149.1686658,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.26889569,149.1450372,LESLIE STREET,EASTERN GREY KANGAROO
-35.15409143,149.15626630000003,,EASTERN GREY KANGAROO
-35.22861608,149.15440669999998,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.21198551,149.02643380000004,,EASTERN GREY KANGAROO
-35.2198218,149.11904180000002,BELLENDEN STREET,EASTERN GREY KANGAROO
-35.40369112,149.06490219999998,,EASTERN GREY KANGAROO
-35.28027372,149.146278,TRELOAR CRESCENT,EASTERN GREY KANGAROO
-35.38174557,149.0936614,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.29173788,149.1412315,PARKES WAY,EASTERN GREY KANGAROO
-35.26942213,149.14040740000002,LIMESTONE AVENUE,EASTERN GREY KANGAROO
-35.260298600000006,149.04566169999998,,EASTERN GREY KANGAROO
-35.205521999999995,149.1995788,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.2788114,149.0822417,GLENLOCH INTERCHANGE,EASTERN GREY KANGAROO
-35.27915598,149.083972,,EASTERN GREY KANGAROO
-35.38776768,149.16664980000002,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.38873932,149.16524750000002,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.20730435,149.12643359999998,,EASTERN GREY KANGAROO
-35.333837,149.1675646,CANBERRA AVENUE,EASTERN GREY KANGAROO
-35.3885112,149.1147657,ERINDALE DRIVE,EASTERN GREY KANGAROO
-35.36210148,149.12982769999996,MUGGA LANE,EASTERN GREY KANGAROO
-35.26914123,149.0460375,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.19163309,149.1258018,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.37983792,149.0537534,BODDINGTON CRESCENT,EASTERN GREY KANGAROO
-35.37241525,149.0586206,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.43472611,149.0335763,,EASTERN GREY KANGAROO
-35.4137183,149.0615717,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.24637095,149.1175586,DRYANDRA STREET,EASTERN GREY KANGAROO
-35.32282787,149.05787709999998,COTTER ROAD,EASTERN GREY KANGAROO
-35.23136063,149.1200583,ELLENBOROUGH STREET,EASTERN GREY KANGAROO
-35.34882292,149.08731550000002,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.15834791,149.1536919,,EASTERN GREY KANGAROO
-35.21558562,149.18453190000002,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.2861219,149.1635326,TRUSCOTT STREET,EASTERN GREY KANGAROO
-35.4691179,149.1073862,,EASTERN GREY KANGAROO
-35.32683562,149.0202031,COTTER ROAD,RED NECKED WALLABY
-35.3380854,149.1030715,,EASTERN GREY KANGAROO
-35.2143895,149.18969140000002,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.213664200000004,149.1891356,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.25062108,149.14898490000002,,EASTERN GREY KANGAROO
-35.21243452,149.17846809999998,HORSE PARK DRIVE,EASTERN GREY KANGAROO
-35.29862978,149.13051719999999,KING EDWARD TERRACE,EASTERN GREY KANGAROO
-35.28537388,149.09983480000002,LADY DENMAN DRIVE,EASTERN GREY KANGAROO
-35.32423409,149.13479519999999,CAPTAIN COOK CRESCENT,EASTERN GREY KANGAROO
-35.19372075,149.1108773,GUNDAROO DRIVE,EASTERN GREY KANGAROO
-35.18242093,149.0773366,CLARRIE HERMES DRIVE,EASTERN GREY KANGAROO
-35.32476151,149.1336223,,EASTERN GREY KANGAROO
-35.408147799999995,149.1365404,ISABELLA DRIVE,EASTERN GREY KANGAROO
-35.43468168,149.12535319999998,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.36403562,149.109818,JULIA FLYNN AVENUE,EASTERN GREY KANGAROO
-35.37882928,149.0937153,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.27835909,149.1242584,CHILDERS STREET,WALLAROO
-35.20702088,148.9879939,,EASTERN GREY KANGAROO
-35.39935088,149.1075604,,EASTERN GREY KANGAROO
-35.26744799,149.1139119,BARRY DRIVE,WALLAROO
-35.40374698,149.127223,JACKIE HOWE CRESCENT,EASTERN GREY KANGAROO
-35.33046244,149.0261755,EUCUMBENE DRIVE,EASTERN GREY KANGAROO
-35.39135427,149.0586216,O'HALLORAN CIRCUIT,EASTERN GREY KANGAROO
-35.22783668,149.1959444,LIME KILN ROAD,EASTERN GREY KANGAROO
-35.251206700000004,149.1688481,,WALLABY
-35.32026208,149.0528155,,EASTERN GREY KANGAROO
-35.32300283,149.05440919999998,COTTER ROAD,EASTERN GREY KANGAROO
-35.30003208,149.1254104,,EASTERN GREY KANGAROO
-35.34574353,149.1258333,,EASTERN GREY KANGAROO
-35.20763818,149.1934985,FEDERAL HIGHWAY,
-35.20762588,149.1936149,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.44892977,149.12126640000002,LAWRENCE WACKETT CRESCENT,EASTERN GREY KANGAROO
-35.41619033,149.1448803,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.36494765,149.07230019999997,WALDOCK STREET,EASTERN GREY KANGAROO
-35.22978025,149.0772767,GINNINDERRA DRIVE,EASTERN GREY KANGAROO
-35.4139473,149.14485349999998,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.26001845,149.0874269,CASWELL DRIVE,EASTERN GREY KANGAROO
-35.36089688,149.0765781,SHEEHAN STREET,EASTERN GREY KANGAROO
-35.23987636,149.05827040000003,NETTLEFOLD STREET,RED NECKED WALLABY
-35.24506249,149.1103257,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.57913377,149.0906611,SMITHS ROAD,EASTERN GREY KANGAROO
-35.31400678,149.0252838,,EASTERN GREY KANGAROO
-35.19812812,149.1287146,NUDURR DRIVE,EASTERN GREY KANGAROO
-35.28892648,149.1153284,,EASTERN GREY KANGAROO
-35.38534939,149.1188979,,EASTERN GREY KANGAROO
-35.30680213,149.015652,URIARRA ROAD,EASTERN GREY KANGAROO
-35.34097462,149.18310730000002,TOM PRICE STREET,EASTERN GREY KANGAROO
-35.26648125,149.086467,CASWELL DRIVE,EASTERN GREY KANGAROO
-35.42056453,149.08931819999998,,EASTERN GREY KANGAROO
-35.34566037,149.1168291,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.44700347,149.0927714,THARWA DRIVE,EASTERN GREY KANGAROO
-35.4456734,149.09300869999998,THARWA DRIVE,EASTERN GREY KANGAROO
-35.33458697,149.0690592,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.38076685,149.17032369999998,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.37946028,149.16962709999999,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.31218632,149.1985177,SCHERGER DRIVE,EASTERN GREY KANGAROO
-35.3255251,149.2242256,PIALLIGO AVENUE,EASTERN GREY KANGAROO
-35.32336843,149.06436630000002,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.22669025,149.15799109999998,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.37007162,149.0630306,,EASTERN GREY KANGAROO
-35.27437657,149.1452648,WOLSELEY DRIVE,EASTERN GREY KANGAROO
-35.24587303,149.117415,,EASTERN GREY KANGAROO
-35.30410502,149.12270719999998,STATE CIRCLE,EASTERN GREY KANGAROO
-35.28805133,149.16743780000002,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.2347242,149.14556230000002,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.38226715,149.0794125,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.35058377,149.1526845,NARRABUNDAH LANE,EASTERN GREY KANGAROO
-35.28262618,149.087972,GLENLOCH INTERCHANGE,EASTERN GREY KANGAROO
-35.15673695,149.1504875,MULLIGANS FLAT ROAD,EASTERN GREY KANGAROO
-35.23030478,149.1248284,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.217341999999995,149.08249990000002,WILLIAM SLIM DRIVE,EASTERN GREY KANGAROO
-35.32681539,149.12025400000002,,EASTERN GREY KANGAROO
-35.30352028,149.1217188,FORSTER CRESCENT,EASTERN GREY KANGAROO
-35.44570525,149.0934324,THARWA DRIVE,EASTERN GREY KANGAROO
-35.17873742,149.1257435,MIRRABEI DRIVE,EASTERN GREY KANGAROO
-35.17813871,149.125422,MIRRABEI DRIVE,EASTERN GREY KANGAROO
-35.41904717,149.06362040000002,,EASTERN GREY KANGAROO
-35.42335612,149.14151830000003,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.31911382,149.13374850000002,MANUKA CIRCLE,EASTERN GREY KANGAROO
-35.28913463,149.2579862,SUTTON ROAD,EASTERN GREY KANGAROO
-35.28020072,149.1726829,,EASTERN GREY KANGAROO
-35.27970617,149.1723931,,EASTERN GREY KANGAROO
-35.27186879,149.066471,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.27089153,149.06764109999997,,EASTERN GREY KANGAROO
-35.37130277,148.96259840000002,PADDYS RIVER ROAD,EASTERN GREY KANGAROO
-35.43856985,149.12655180000002,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.39768547,149.1085671,,EASTERN GREY KANGAROO
-35.31418428,149.0301756,,EASTERN GREY KANGAROO
-35.46450795,148.96726619999998,CORIN ROAD,WALLABY
-35.28710958,149.12732250000002,,EASTERN GREY KANGAROO
-35.42418398,149.077623,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.28011557,149.0869014,GLENLOCH INTERCHANGE,EASTERN GREY KANGAROO
-35.32634922,149.22457590000002,PIALLIGO AVENUE,EASTERN GREY KANGAROO
-35.2877245,149.16654690000001,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.32718025,149.01621169999999,MOUNT STROMLO ROAD,EASTERN GREY KANGAROO
-35.34734585,149.1204065,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.409114200000005,149.12252019999997,COYNE STREET,EASTERN GREY KANGAROO
-35.38002897,149.09383880000001,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.24033093,149.19529640000002,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.30018257,149.1236243,,EASTERN GREY KANGAROO
-35.30319228,149.1223015,FORSTER CRESCENT,EASTERN GREY KANGAROO
-35.33707245,149.0009074,COTTER ROAD,EASTERN GREY KANGAROO
-35.28937915,149.1745407,,EASTERN GREY KANGAROO
-35.31837858,149.09763590000003,,EASTERN GREY KANGAROO
-35.28482912,149.1687656,NORTHCOTT DRIVE,EASTERN GREY KANGAROO
-35.29127938,149.18151740000002,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.2639999,149.032857,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.32129567,149.2157159,PIALLIGO AVENUE,EASTERN GREY KANGAROO
-35.44616479,149.0929325,THARWA DRIVE,EASTERN GREY KANGAROO
-35.46035985,149.0910346,THARWA DRIVE,EASTERN GREY KANGAROO
-35.35303545,149.1467496,NARRABUNDAH LANE,EASTERN GREY KANGAROO
-35.35506404,149.0737187,,EASTERN GREY KANGAROO
-35.25996681,149.1527296,DUFFY STREET,EASTERN GREY KANGAROO
-35.2511088,149.15370430000002,,EASTERN GREY KANGAROO
-35.25135331,149.1673915,MACKENZIE STREET,EASTERN GREY KANGAROO
-35.36632317,149.10824419999997,YAMBA DRIVE,EASTERN GREY KANGAROO
-35.18006552,149.0712614,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.39371475,149.1037148,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.28452795,149.11104780000002,PARKES WAY,EASTERN GREY KANGAROO
-35.17301568,149.073405,,EASTERN GREY KANGAROO
-35.24733337,149.0553243,MATHIESON CRESCENT,OTHER
-35.34854607,149.11360990000003,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.43543912,149.08869009999998,DRAKEFORD DRIVE,EASTERN GREY KANGAROO
-35.21415905,149.1132385,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.31986963,149.02642659999998,DAVE MCINNES ROAD,EASTERN GREY KANGAROO
-35.39168405,149.1026098,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.39168405,149.1026098,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.27791735,149.08612250000002,,EASTERN GREY KANGAROO
-35.38353453,149.09038930000003,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.31818327,149.0359112,JOHN GORTON DRIVE,EASTERN GREY KANGAROO
-35.31818327,149.0359112,JOHN GORTON DRIVE,EASTERN GREY KANGAROO
-35.36953205,149.0899429,,EASTERN GREY KANGAROO
-35.44353942,149.11299330000003,PHILLIPSON CRESCENT,EASTERN GREY KANGAROO
-35.40770955,149.1445548,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.20725083,149.11844490000001,,EASTERN GREY KANGAROO
-35.45705988,149.0960273,,EASTERN GREY KANGAROO
-35.2613943,149.0305352,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.39840032,149.073336,DRAKEFORD DRIVE,EASTERN GREY KANGAROO
-35.38979433,149.1015968,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.28782669,149.16722869999998,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.35166538,149.13436000000002,MUGGA LANE,EASTERN GREY KANGAROO
-35.36059343,149.1311555,MUGGA LANE,EASTERN GREY KANGAROO
-35.39185017,149.1023873,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.44347757,149.0963052,THARWA DRIVE,EASTERN GREY KANGAROO
-35.43993073,149.0885758,WOODCOCK DRIVE,EASTERN GREY KANGAROO
-35.28270562,149.1514111,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.36441277,149.0817231,,EASTERN GREY KANGAROO
-35.33339315,149.06659199999999,HEYSEN STREET,EASTERN GREY KANGAROO
-35.23279343,149.1259071,ELLENBOROUGH STREET,EASTERN GREY KANGAROO
-35.32085484,149.20015469999998,,EASTERN GREY KANGAROO
-35.45768692,149.0911117,THARWA DRIVE,EASTERN GREY KANGAROO
-35.29418177,148.9887517,URIARRA ROAD,EASTERN GREY KANGAROO
-35.34565392,149.1385845,MUGGA LANE,EASTERN GREY KANGAROO
-35.39430562,149.1407723,MUGGA LANE,EASTERN GREY KANGAROO
-35.39724538,149.07478830000002,,EASTERN GREY KANGAROO
-35.30238047,149.1692342,MORSHEAD DRIVE,EASTERN GREY KANGAROO
-35.37888127,149.04574250000002,KAMBAH POOL ROAD,EASTERN GREY KANGAROO
-35.45954258,149.1017396,HANDASYDE STREET,EASTERN GREY KANGAROO
-35.23424781,149.08385230000002,PANTOWORA STREET,EASTERN GREY KANGAROO
-35.33990822,149.10580090000002,GILMORE CRESCENT,EASTERN GREY KANGAROO
