road,lng,lat,species,count
ATHLLON DRIVE,149.0631692,-35.4167141,eastern grey kangaroo,8
PANTOWORA STREET,149.0862932,-35.23323343,eastern grey kangaroo,8
MCCONCHIE CIRCUIT,149.0576505,-35.32253381,eastern grey kangaroo,8
CURRAN DRIVE,149.0886675,-35.1852353,eastern grey kangaroo,8
ATHLLON DRIVE,149.0900509,-35.38781608,eastern grey kangaroo,8
MONARO HIGHWAY,149.1696053,-35.37588231,eastern grey kangaroo,8
LONG GULLY ROAD,149.122124,-35.38779772,wallaroo,8
COPPINS CROSSING ROAD,149.052402,-35.26942917,eastern grey kangaroo,8
YAMBA DRIVE,149.1071531,-35.3664393,eastern grey kangaroo,8
GLADSTONE STREET,149.0628059,-35.1740907,eastern grey kangaroo,8
FEDERAL HIGHWAY,149.1596488,-35.22620504,eastern grey kangaroo,8
MAJURA PARKWAY,149.1934741,-35.23837618,eastern grey kangaroo,8
CULLEN STREET,149.1646618,-35.23931361,eastern grey kangaroo,8
NEILSON STREET,149.1070039,-35.34743967,eastern grey kangaroo,8
ASHLEY DRIVE,149.1058333,-35.43111107,eastern grey kangaroo,8
CHARTERISVILLE AVENUE,149.1028589,-35.45668929,wallaroo,8
WILLIAM HOVELL DRIVE,149.0451096,-35.26933693,eastern grey kangaroo,8
MUGGA LANE,149.1537737,-35.39775525,eastern grey kangaroo,8
ERINDALE DRIVE,149.1099671,-35.39138143,eastern grey kangaroo,8
EUCUMBENE DRIVE,149.0264711,-35.32881707,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0643006,-35.32520363,eastern grey kangaroo,8
BARTON HIGHWAY,149.114587,-35.21529633,eastern grey kangaroo,8
MAJURA ROAD,149.1956485,-35.27160211,eastern grey kangaroo,8
CUNNINGHAM STREET,149.1467906,-35.31831062,eastern grey kangaroo,8
SUTTON ROAD,149.2356741,-35.33012188,eastern grey kangaroo,8
MAJURA PARKWAY,149.195689,-35.23426403,eastern grey kangaroo,8
IAN POTTER CRESCENT,149.144092,-35.18034702,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0648711,-35.30248258,eastern grey kangaroo,8
BINDUBI STREET,149.0748172,-35.26807706,eastern grey kangaroo,8
ARMBRUSTER STREET,149.0859286,-35.44202374,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0640292,-35.33552027,eastern grey kangaroo,8
ATHLLON DRIVE,149.0710497,-35.42455448,eastern grey kangaroo,8
MAJURA ROAD,149.1943974,-35.24143035,eastern grey kangaroo,8
STREETON DRIVE,149.053865,-35.33172238,eastern grey kangaroo,8
STREETON DRIVE,149.0538757,-35.3316445,eastern grey kangaroo,8
BELCONNEN WAY,149.0959914,-35.26026074,eastern grey kangaroo,8
MUGGA WAY,149.1277982,-35.34698873,eastern grey kangaroo,8
JERRABOMBERRA AVENUE,149.1648972,-35.35502437,eastern grey kangaroo,8
BELCONNEN WAY,149.0989253,-35.26034355,eastern grey kangaroo,8
SUTTON ROAD,149.237127,-35.33134556,eastern grey kangaroo,8
KINGSCOTE CRESCENT,149.0782741,-35.43261622,eastern grey kangaroo,8
YAMBA DRIVE,149.0954053,-35.34198975,eastern grey kangaroo,8
LANYON DRIVE,149.1811281,-35.37940983,eastern grey kangaroo,8
RUSDEN STREET,149.1153235,-35.34402327,eastern grey kangaroo,8
YAMBA DRIVE,149.1149104,-35.37758837,eastern grey kangaroo,8
CATALANO STREET,149.0359112,-35.31818327,eastern grey kangaroo,8
CATALANO STREET,149.0359112,-35.31818327,eastern grey kangaroo,8
DRAKEFORD DRIVE,149.0928803,-35.43981636,eastern grey kangaroo,8
LANYON DRIVE,149.1811527,-35.37932323,eastern grey kangaroo,8
ISABELLA DRIVE,149.1336938,-35.41048633,eastern grey kangaroo,8
MADIGAN STREET,149.1616488,-35.25220555,eastern grey kangaroo,8
SULWOOD DRIVE,149.0782548,-35.37986987,eastern grey kangaroo,8
BIRCHALL STREET,149.0807291,-35.45237522,eastern grey kangaroo,8
HURTLE AVENUE,149.0826143,-35.43181957,eastern grey kangaroo,8
SULWOOD DRIVE,149.0994816,-35.38676274,eastern grey kangaroo,8
EGGLESTON CRESCENT,149.0766643,-35.35369887,eastern grey kangaroo,8
MAJURA ROAD,149.1976703,-35.23721986,eastern grey kangaroo,8
WILLIAM HOVELL DRIVE,149.03303,-35.26429425,wallaroo,8
HASSALL STREET,149.1491991,-35.26246074,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0630464,-35.30518404,eastern grey kangaroo,8
MONARO HIGHWAY,149.1692255,-35.37599325,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0565191,-35.37405418,eastern grey kangaroo,8
BINDUBI STREET,149.0736523,-35.2633645,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0636841,-35.32023237,eastern grey kangaroo,8
ATHLLON DRIVE,149.0898897,-35.38775347,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.06436,-35.33580563,eastern grey kangaroo,8
BARTLET PLACE,149.0629566,-35.41182028,eastern grey kangaroo,8
ARMBRUSTER STREET,149.0858976,-35.44203821,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0660301,-35.30135312,eastern grey kangaroo,8
DUTTON STREET,149.1482762,-35.25118698,eastern grey kangaroo,8
BOX HILL AVENUE,149.0980967,-35.45834468,eastern grey kangaroo,8
MONARO CRESCENT,149.1289386,-35.33053927,eastern grey kangaroo,8
NARRABUNDAH LANE,149.1454987,-35.35356101,eastern grey kangaroo,8
MAJURA PARKWAY,149.1949352,-35.23462535,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0690024,-35.29832252,eastern grey kangaroo,8
HASSALL STREET,149.1470861,-35.26300402,eastern grey kangaroo,8
ERINDALE DRIVE,149.1047292,-35.39810608,eastern grey kangaroo,8
LONG GULLY ROAD,149.1220934,-35.38778591,eastern grey kangaroo,8
MACFARLAND CRESCENT,149.0824962,-35.36316698,eastern grey kangaroo,8
FEDERAL HIGHWAY,149.1876856,-35.21313445,eastern grey kangaroo,8
ATHLLON DRIVE,149.0614415,-35.41416749,eastern grey kangaroo,8
TEMPLESTOWE AVENUE,149.1054169,-35.46241339,eastern grey kangaroo,8
KINGSCOTE CRESCENT,149.0785914,-35.432044,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0620355,-35.30758962,eastern grey kangaroo,8
YAMBA DRIVE,149.095577,-35.34182275,eastern grey kangaroo,8
RUSE STREET,149.14781,-35.25132543,eastern grey kangaroo,8
WILLIAM HOVELL DRIVE,149.0535549,-35.2690179,eastern grey kangaroo,8
YASS ROAD,149.238554,-35.33356233,eastern grey kangaroo,8
PHILLIP AVENUE,149.1599997,-35.25344833,eastern grey kangaroo,8
GINNINDERRA DRIVE,149.1108493,-35.24347324,eastern grey kangaroo,8
NORTHCOTT DRIVE,149.1666672,-35.28602089,eastern grey kangaroo,8
CURRAN DRIVE,149.079669,-35.18866062,eastern grey kangaroo,8
ATHLLON DRIVE,149.0671185,-35.42278921,eastern grey kangaroo,8
BARRY DRIVE,149.1054647,-35.26086582,eastern grey kangaroo,8
MONARO HIGHWAY,149.1270183,-35.43880305,eastern grey kangaroo,8
BARTON HIGHWAY,149.0647657,-35.1763971,eastern grey kangaroo,8
GUNGAHLIN DRIVE,149.0934453,-35.25475444,wallaroo,8
NAMATJIRA DRIVE,149.0510993,-35.36606957,eastern grey kangaroo,8
FEDERAL HIGHWAY,149.1807655,-35.21883451,eastern grey kangaroo,8
NARRABUNDAH LANE,149.140578,-35.35107586,eastern grey kangaroo,8
MONARO HIGHWAY,149.1666671,-35.36361764,eastern grey kangaroo,8
MUGGA WAY,149.1279008,-35.34696021,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0632529,-35.31663312,eastern grey kangaroo,8
FEDERAL HIGHWAY,149.1884488,-35.21457376,eastern grey kangaroo,8
MONARO HIGHWAY,149.1651527,-35.35518528,eastern grey kangaroo,8
ADELAIDE AVENUE,149.1182619,-35.30977052,eastern grey kangaroo,8
MUGGA WAY,149.126036,-35.34612987,eastern grey kangaroo,8
YASS ROAD,149.2381338,-35.3337835,eastern grey kangaroo,8
PIALLIGO AVENUE,149.2009032,-35.32033071,eastern grey kangaroo,8
HARCUS CLOSE,149.0891767,-35.4391325,eastern grey kangaroo,8
EGGLESTON CRESCENT,149.0761534,-35.35396521,eastern grey kangaroo,8
JOHN GORTON DRIVE,149.0321552,-35.31425066,other,8
ATHLLON DRIVE,149.0710958,-35.42482044,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.06417,-35.32451812,eastern grey kangaroo,8
PHILLIP AVENUE,149.1595937,-35.25375446,eastern grey kangaroo,8
PARKES WAY,149.0909851,-35.28510829,eastern grey kangaroo,8
LONG GULLY ROAD,149.1223747,-35.38783157,brushtail possum,8
FEDERAL HIGHWAY,149.1901809,-35.21483738,eastern grey kangaroo,8
GUNDAROO DRIVE,149.1025823,-35.19845373,eastern grey kangaroo,8
BARTON HIGHWAY,149.0719196,-35.18008372,eastern grey kangaroo,8
BINDUBI STREET,149.0748239,-35.26811892,eastern grey kangaroo,8
MOUNT STROMLO ROAD,149.0172567,-35.32766799,eastern grey kangaroo,8
LANYON DRIVE,149.1791101,-35.38062929,red necked wallaby,8
DUMARESQ STREET,149.1480396,-35.25089522,eastern grey kangaroo,8
FOVEAUX STREET,149.1478196,-35.26616913,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0639278,-35.32734017,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0632277,-35.31694845,eastern grey kangaroo,8
EGGLESTON CRESCENT,149.0767222,-35.35360723,eastern grey kangaroo,8
MADIGAN STREET,149.1614058,-35.25226014,eastern grey kangaroo,8
HINDMARSH DRIVE,149.1741497,-35.33870385,eastern grey kangaroo,8
MONARO HIGHWAY,149.1649359,-35.35521462,eastern grey kangaroo,8
ERINDALE DRIVE,149.1045708,-35.3957404,eastern grey kangaroo,8
CASTLETON CRESCENT,149.1150043,-35.4114711,eastern grey kangaroo,8
BELCONNEN WAY,149.0967,-35.26006207,eastern grey kangaroo,8
TRELOAR CRESCENT,149.1507898,-35.2813894,eastern grey kangaroo,8
NORTHCOTT DRIVE,149.1666988,-35.28590203,eastern grey kangaroo,8
CHARTERISVILLE AVENUE,149.09721,-35.45786907,eastern grey kangaroo,8
HAGELTHORN STREET,149.1124799,-35.37931712,eastern grey kangaroo,8
MAJURA PARKWAY,149.1821796,-35.2908843,eastern grey kangaroo,8
EBDEN STREET,149.1469115,-35.26934214,eastern grey kangaroo,8
MACFARLAND CRESCENT,149.082173,-35.36330761,eastern grey kangaroo,8
WALLAROO ROAD,149.0613754,-35.1733593,eastern grey kangaroo,8
CLARRIE HERMES DRIVE,149.0781533,-35.18012738,eastern grey kangaroo,8
WALLAROO ROAD,149.0612305,-35.17345501,eastern grey kangaroo,8
MAJURA ROAD,149.1945342,-35.27824877,eastern grey kangaroo,8
MAJURA PARKWAY,149.1821683,-35.29092573,eastern grey kangaroo,8
MONARO HIGHWAY,149.1664264,-35.38872592,eastern grey kangaroo,8
JACKIE HOWE CRESCENT,149.1255159,-35.40924681,eastern grey kangaroo,8
NUDURR DRIVE,149.1303415,-35.19686157,eastern grey kangaroo,8
MONARO CRESCENT,149.1332855,-35.34476778,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0636953,-35.32091281,eastern grey kangaroo,8
YAMBA DRIVE,149.1151471,-35.37856913,eastern grey kangaroo,8
CURRAN DRIVE,149.0793407,-35.18900385,eastern grey kangaroo,8
NORTHCOTT DRIVE,149.1663984,-35.28605825,eastern grey kangaroo,8
FENNESSY WAY,149.1465944,-35.17631683,eastern grey kangaroo,8
BARR SMITH AVENUE,149.0847138,-35.42827655,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0639382,-35.32201273,eastern grey kangaroo,8
ABENA AVENUE,149.1019795,-35.19843694,eastern grey kangaroo,8
COBBADAH STREET,149.1028528,-35.35873305,eastern grey kangaroo,8
ATHLLON DRIVE,149.0771545,-35.42322728,eastern grey kangaroo,8
GOWRIE DRIVE,149.1141381,-35.32102675,eastern grey kangaroo,8
MORSHEAD DRIVE,149.156374,-35.3019727,eastern grey kangaroo,8
MONARO HIGHWAY,149.1266028,-35.43829315,eastern grey kangaroo,8
MONARO HIGHWAY,149.1305783,-35.4316861,eastern grey kangaroo,8
LANYON DRIVE,149.1818999,-35.37914299,eastern grey kangaroo,8
CANBERRA AVENUE,149.1731472,-35.33646365,eastern grey kangaroo,8
MASTERMAN STREET,149.1102531,-35.24494941,eastern grey kangaroo,8
TOWNSEND PLACE,149.0782256,-35.23532457,eastern grey kangaroo,8
KINGSCOTE CRESCENT,149.078325,-35.43265711,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0657274,-35.3016507,eastern grey kangaroo,8
BOSWORTH CIRCUIT,149.0563465,-35.37621734,eastern grey kangaroo,8
PATERSON STREET,149.1426883,-35.26838858,eastern grey kangaroo,8
MAJURA PARKWAY,149.1944967,-35.23396754,eastern grey kangaroo,8
,149.1273223,-35.41189843,eastern grey kangaroo,8
,149.1251432,-35.40922078,eastern grey kangaroo,8
,149.1944158,-35.27831121,eastern grey kangaroo,8
STONEHAVEN CRESCENT,149.1140059,-35.31918808,eastern grey kangaroo,8
MONARO HIGHWAY,149.1280896,-35.43240958,eastern grey kangaroo,8
MONARO HIGHWAY,149.1444441,-35.4172121,eastern grey kangaroo,8
GUNDAROO DRIVE,149.1005411,-35.1997725,eastern grey kangaroo,8
CULLEN STREET,149.1647606,-35.23971416,eastern grey kangaroo,8
MUGGA LANE,149.1366602,-35.38838388,eastern grey kangaroo,8
NARRABUNDAH LANE,149.1495697,-35.352182,eastern grey kangaroo,8
NARRABUNDAH LANE,149.1488811,-35.35250897,eastern grey kangaroo,8
ATHLLON DRIVE,149.0892872,-35.38814122,eastern grey kangaroo,8
,149.0821358,-35.24230858,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0691631,-35.29838397,eastern grey kangaroo,8
,149.082417,-35.36331323,eastern grey kangaroo,8
,149.1600074,-35.25337077,eastern grey kangaroo,8
PIALLIGO AVENUE,149.1921502,-35.3206038,eastern grey kangaroo,8
HASSALL STREET,149.1470082,-35.26237059,eastern grey kangaroo,8
,149.0649169,-35.41005697,eastern grey kangaroo,8
ATHLLON DRIVE,149.0930048,-35.37400766,eastern grey kangaroo,8
ISABELLA DRIVE,149.1229158,-35.4130782,eastern grey kangaroo,8
YAMBA DRIVE,149.102961,-35.35875323,eastern grey kangaroo,8
MULLIGANS FLAT ROAD,149.1523312,-35.15649845,eastern grey kangaroo,8
,149.0719195,-35.42545902,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0572378,-35.3717466,eastern grey kangaroo,8
BARTON HIGHWAY,149.1150964,-35.2159873,eastern grey kangaroo,8
SULWOOD DRIVE,149.0569547,-35.37413433,eastern grey kangaroo,8
,149.0912244,-35.4709295,eastern grey kangaroo,8
BOX HILL AVENUE,149.0983009,-35.46004728,eastern grey kangaroo,8
SULWOOD DRIVE,149.0993205,-35.38713889,eastern grey kangaroo,8
MAJURA AVENUE,149.1502527,-35.2528313,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0641801,-35.33578402,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.064021,-35.32553393,other,8
DRAKEFORD DRIVE,149.0565835,-35.3754066,eastern grey kangaroo,8
MAJURA PARKWAY,149.1954527,-35.27230341,eastern grey kangaroo,8
LONG GULLY ROAD,149.116492,-35.38111593,eastern grey kangaroo,8
LONG GULLY ROAD,149.1362864,-35.3901002,eastern grey kangaroo,8
MADIGAN STREET,149.1615116,-35.25215631,eastern grey kangaroo,8
MONARO HIGHWAY,149.1342839,-35.429174,eastern grey kangaroo,8
,149.0750476,-35.42833865,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.068837,-35.358839,eastern grey kangaroo,8
MAJURA PARKWAY,149.1956485,-35.27160211,eastern grey kangaroo,8
PIALLIGO AVENUE,149.200244,-35.32069915,eastern grey kangaroo,8
GUNDAROO DRIVE,149.1004733,-35.1998699,eastern grey kangaroo,8
TEMPLESTOWE AVENUE,149.1088153,-35.46264612,eastern grey kangaroo,8
PURNELL PLACE,149.1024188,-35.44428673,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0674088,-35.36189103,eastern grey kangaroo,8
ASHLEY DRIVE,149.1057236,-35.43108498,eastern grey kangaroo,8
ANTILL STREET,149.1666746,-35.23226817,eastern grey kangaroo,8
ANTILL STREET,149.1666291,-35.23233861,eastern grey kangaroo,8
BARTON HIGHWAY,149.1151868,-35.21580241,eastern grey kangaroo,8
MUGGA WAY,149.1278223,-35.34648582,eastern grey kangaroo,8
CURRAN DRIVE,149.088882,-35.1843835,eastern grey kangaroo,8
COYNE STREET,149.1245902,-35.40926805,eastern grey kangaroo,8
MONARO HIGHWAY,149.1701998,-35.37916247,eastern grey kangaroo,8
ISABELLA DRIVE,149.1337365,-35.41040907,eastern grey kangaroo,8
MULLIGANS FLAT ROAD,149.1562251,-35.15429487,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0577309,-35.37412822,eastern grey kangaroo,8
GLENLOCH INTERCHANGE,149.0831772,-35.2785266,eastern grey kangaroo,8
TEMPLESTOWE AVENUE,149.1088153,-35.46264612,eastern grey kangaroo,8
PURNELL PLACE,149.1024188,-35.44428673,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0674088,-35.36189103,eastern grey kangaroo,8
MULLIGANS FLAT ROAD,149.1466578,-35.16094214,eastern grey kangaroo,8
ERWIN PLACE,149.1091756,-35.44638906,eastern grey kangaroo,8
PATERSON STREET,149.1426601,-35.2684881,eastern grey kangaroo,8
HAMBIDGE CRESCENT,149.129031,-35.41160324,eastern grey kangaroo,8
GINNINDERRA DRIVE,149.1107095,-35.24241884,eastern grey kangaroo,8
MONARO HIGHWAY,149.1699384,-35.37558142,eastern grey kangaroo,8
MAJURA ROAD,149.1932893,-35.2845086,eastern grey kangaroo,8
YAMBA DRIVE,149.1084852,-35.36607482,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0638443,-35.33145492,eastern grey kangaroo,8
BOX HILL AVENUE,149.0976869,-35.45813336,eastern grey kangaroo,8
BARR SMITH AVENUE,149.0844298,-35.42845728,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0640329,-35.32520118,eastern grey kangaroo,8
LANYON DRIVE,149.1798168,-35.37998703,eastern grey kangaroo,8
COULTER DRIVE,149.0561461,-35.26175025,eastern grey kangaroo,8
IAN POTTER CRESCENT,149.143577,-35.18023601,eastern grey kangaroo,8
PARKES WAY,149.0904885,-35.28489399,eastern grey kangaroo,8
PARKES WAY,149.0901588,-35.28491418,eastern grey kangaroo,8
GINNINDERRA DRIVE,149.0842735,-35.23182068,eastern grey kangaroo,8
MONARO HIGHWAY,149.1264791,-35.43836568,eastern grey kangaroo,8
MONARO HIGHWAY,149.1268074,-35.43887936,eastern grey kangaroo,8
LONG GULLY ROAD,149.1180231,-35.38319922,eastern grey kangaroo,8
MAJURA ROAD,149.1943974,-35.24143035,eastern grey kangaroo,8
ISABELLA DRIVE,149.136986,-35.40794075,eastern grey kangaroo,8
MONARO HIGHWAY,149.1448319,-35.41705525,wallaroo,8
NARES CRESCENT,149.117829,-35.3212236,other,8
ERINDALE DRIVE,149.116414,-35.38437215,eastern grey kangaroo,8
HURTLE AVENUE,149.0826134,-35.43272047,eastern grey kangaroo,8
MAJURA ROAD,149.1961377,-35.26875923,eastern grey kangaroo,8
,149.1210317,-35.33608277,eastern grey kangaroo,8
MULLIGANS FLAT ROAD,149.1560147,-35.15422306,,8
GINNINDERRA DRIVE,149.1106916,-35.24261577,eastern grey kangaroo,8
GUNGAHLIN DRIVE,149.1108135,-35.24270761,eastern grey kangaroo,8
LANYON DRIVE,149.1815859,-35.37888723,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0690217,-35.29819918,eastern grey kangaroo,8
MOUNT MAJURA ROAD,149.1952726,-35.23337205,eastern grey kangaroo,8
MONARO HIGHWAY,149.1306933,-35.4454316,eastern grey kangaroo,8
BARTON HIGHWAY,149.0906689,-35.19757105,eastern grey kangaroo,8
PIALLIGO AVENUE,149.1920368,-35.32059163,eastern grey kangaroo,8
,149.1502158,-35.35212937,eastern grey kangaroo,8
,149.1555591,-35.15434505,eastern grey kangaroo,8
GINNINDERRA DRIVE,149.0872667,-35.23349191,eastern grey kangaroo,8
BELCONNEN WAY,149.0981642,-35.26012475,eastern grey kangaroo,8
DUFFY STREET,149.148139,-35.26489822,eastern grey kangaroo,8
BARTON HIGHWAY,149.0788681,-35.18857268,wallaroo,8
BELCONNEN WAY,149.079602,-35.2513914,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.062646,-35.31510532,eastern grey kangaroo,8
,149.0516635,-35.36596987,eastern grey kangaroo,8
DUFFY STREET,149.1477931,-35.26609657,eastern grey kangaroo,8
GUNGAHLIN DRIVE,149.1103145,-35.24476628,eastern grey kangaroo,8
WILLIAM HOVELL DRIVE,149.0617233,-35.27354364,eastern grey kangaroo,8
MADIGAN STREET,149.1609238,-35.2526684,eastern grey kangaroo,8
,149.1424248,-35.26856534,eastern grey kangaroo,8
NARRABUNDAH LANE,149.1464173,-35.3522215,eastern grey kangaroo,8
LONG GULLY ROAD,149.1223051,-35.38784625,eastern grey kangaroo,8
,149.0780558,-35.1802657,eastern grey kangaroo,8
HINDMARSH DRIVE,149.1740518,-35.33870035,eastern grey kangaroo,8
,149.1976554,-35.23753085,eastern grey kangaroo,8
MAJURA PARKWAY,149.1949576,-35.2635987,eastern grey kangaroo,8
GUNGAHLIN DRIVE,149.0925211,-35.2549813,red necked wallaby,8
TUGGERANONG PARKWAY,149.0634772,-35.31658399,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0639363,-35.32222472,eastern grey kangaroo,8
GINNINDERRA DRIVE,149.1179335,-35.24348853,eastern grey kangaroo,8
,149.1179498,-35.24351643,eastern grey kangaroo,8
MONARO HIGHWAY,149.1666498,-35.38776768,eastern grey kangaroo,8
,149.1489849,-35.25062108,eastern grey kangaroo,8
LIME KILN ROAD,149.1959444,-35.22783668,eastern grey kangaroo,8
JOHN GORTON DRIVE,149.0359112,-35.31818327,eastern grey kangaroo,8
JOHN GORTON DRIVE,149.0359112,-35.31818327,eastern grey kangaroo,8
,149.2001547,-35.32085484,eastern grey kangaroo,8
,149.0746356,-35.4276139,eastern grey kangaroo,8
,149.053865,-35.33172238,eastern grey kangaroo,8
,149.0538757,-35.3316445,eastern grey kangaroo,8
MONARO HIGHWAY,149.1648972,-35.35502437,eastern grey kangaroo,8
BELCONNEN WAY,149.0989253,-35.26034355,eastern grey kangaroo,8
MAJURA PARKWAY,149.1963382,-35.2683521,eastern grey kangaroo,8
MUGGA LANE,149.1325182,-35.37405652,eastern grey kangaroo,8
,149.0826143,-35.43181957,eastern grey kangaroo,8
GINNINDERRA DRIVE,149.0862932,-35.23323343,eastern grey kangaroo,8
CHARTERISVILLE AVENUE,149.1028589,-35.45668929,wallaroo,8
WILLIAM HOVELL DRIVE,149.0337272,-35.26513504,eastern grey kangaroo,8
ATHLLON DRIVE,149.0631692,-35.4167141,eastern grey kangaroo,8
,149.082173,-35.36330761,eastern grey kangaroo,8
,149.1945342,-35.27824877,eastern grey kangaroo,8
WALLAROO ROAD,149.0613754,-35.1733593,eastern grey kangaroo,8
EBENEZER STREET,149.078325,-35.43265711,eastern grey kangaroo,8
MAJURA PARKWAY,149.1821683,-35.29092573,eastern grey kangaroo,8
HINDMARSH DRIVE,149.0733153,-35.34769826,,8
CLARRIE HERMES DRIVE,149.0781533,-35.18012738,eastern grey kangaroo,8
CANBERRA AVENUE,149.1731472,-35.33646365,eastern grey kangaroo,8
LIMESTONE AVENUE,149.1422376,-35.2733518,eastern grey kangaroo,8
DRAKEFORD DRIVE,149.0847138,-35.42827655,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0691631,-35.29838397,eastern grey kangaroo,8
,149.1426883,-35.26838858,eastern grey kangaroo,8
CROWE PLACE,149.1124799,-35.37931712,eastern grey kangaroo,8
,149.1141381,-35.32102675,eastern grey kangaroo,8
AIKMAN DRIVE,149.0782256,-35.23532457,eastern grey kangaroo,8
HURTLE AVENUE,149.0826134,-35.43272047,eastern grey kangaroo,8
DRAKEFORD DRIVE,149.0563465,-35.37621734,eastern grey kangaroo,8
MORSHEAD DRIVE,149.156374,-35.3019727,eastern grey kangaroo,8
,149.1255159,-35.40924681,eastern grey kangaroo,8
GUNGAHLIN DRIVE,149.1303415,-35.19686157,eastern grey kangaroo,8
,149.237127,-35.33134556,eastern grey kangaroo,8
CORROBOREE PARK,149.1410981,-35.26889733,eastern grey kangaroo,8
,149.150034,-35.35212338,eastern grey kangaroo,8
HINDMARSH DRIVE,149.1332855,-35.34476778,eastern grey kangaroo,8
,149.1101924,-35.2811103,eastern grey kangaroo,8
